Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chr1	33000000	33100000	0	0	0.0
chr1	33050000	33150000	0	0	0.0
chr1	33100000	33200000	0	0	0.0
chr1	33150000	33250000	0	0	0.0
chr1	33200000	33300000	1	1418	1.418
chr1	33250000	33350000	1	1418	1.418
chr1	33300000	33400000	0	0	0.0
chr1	33350000	33450000	0	0	0.0
chr1	33400000	33500000	0	0	0.0
chr1	33450000	33550000	0	0	0.0
chr1	33500000	33600000	1	5605	5.605
chr1	33550000	33650000	1	5605	5.605
chr1	33600000	33700000	1	1654	1.654
chr1	33650000	33750000	1	1654	1.654
chr1	33700000	33800000	0	0	0.0
chr1	33750000	33850000	0	0	0.0
chr1	33800000	33900000	1	2565	2.565
chr1	33850000	33950000	1	2565	2.565
chr1	33900000	34000000	0	0	0.0
chr1	33950000	34050000	0	0	0.0
chr1	34000000	34100000	0	0	0.0
chr1	34050000	34150000	0	0	0.0
chr1	34100000	34200000	0	0	0.0
chr1	34150000	34250000	0	0	0.0
chr1	34200000	34300000	1	4336	4.336
chr1	34250000	34350000	4	12016	12.016
chr1	34300000	34400000	5	36546	36.546
chr1	34350000	34450000	2	78866	78.866
chr1	34400000	34500000	1	100000	100.0
chr1	34450000	34550000	1	100000	100.0
chr1	34500000	34600000	1	100000	100.0
chr1	34550000	34650000	1	100000	100.0
chr1	34600000	34700000	1	100000	100.0
chr1	34650000	34750000	1	100000	100.0
chr1	34700000	34800000	1	85829	85.829
chr1	34750000	34850000	1	35829	35.829
chr1	34800000	34900000	0	0	0.0
chr1	34850000	34950000	1	2967	2.9669999999999996
chr1	34900000	35000000	1	2967	2.9669999999999996
chr1	34950000	35050000	2	6922	6.922000000000001
chr1	35000000	35100000	2	6922	6.922000000000001
chr1	35050000	35150000	0	0	0.0
chr1	35100000	35200000	2	10242	10.241999999999999
chr1	35150000	35250000	2	10242	10.241999999999999
chr1	35200000	35300000	0	0	0.0
chr1	35250000	35350000	0	0	0.0
chr1	35300000	35400000	1	2455	2.455
chr1	35350000	35450000	1	2455	2.455
chr1	35400000	35500000	1	5595	5.595
chr1	35450000	35550000	1	5595	5.595
chr1	35500000	35600000	0	0	0.0
chr1	35550000	35650000	0	0	0.0
chr1	35600000	35700000	0	0	0.0
chr1	35650000	35750000	0	0	0.0
chr1	35700000	35800000	0	0	0.0
chr1	35750000	35850000	0	0	0.0
chr1	35800000	35900000	0	0	0.0
chr1	35850000	35950000	0	0	0.0
chr1	35900000	36000000	2	6627	6.627
chr1	35950000	36050000	3	6701	6.701
chr1	36000000	36100000	1	1711	1.711
chr1	36050000	36150000	1	1637	1.637
chr1	36100000	36200000	0	0	0.0
chr1	36150000	36250000	0	0	0.0
chr1	36200000	36300000	0	0	0.0
chr1	36250000	36350000	2	2938	2.938
chr1	36300000	36400000	3	3518	3.5180000000000002
chr1	36350000	36450000	2	1113	1.113
chr1	36400000	36500000	2	1768	1.7680000000000002
chr1	36450000	36550000	2	4518	4.518
chr1	36500000	36600000	1	3283	3.283
chr1	36550000	36650000	1	2075	2.075
chr1	36600000	36700000	2	7084	7.084
chr1	36650000	36750000	2	52547	52.547
chr1	36700000	36800000	2	97538	97.538
chr1	36750000	36850000	1	100000	100.0
chr1	36800000	36900000	1	100000	100.0
chr1	36850000	36950000	2	67818	67.818
chr1	36900000	37000000	3	55654	55.654
chr1	36950000	37050000	2	84090	84.09
chr1	37000000	37100000	3	80082	80.082
chr1	37050000	37150000	2	33828	33.828
chr1	37100000	37200000	0	0	0.0
chr1	37150000	37250000	0	0	0.0
chr1	37200000	37300000	1	2690	2.69
chr1	37250000	37350000	2	3518	3.5180000000000002
chr1	37300000	37400000	4	7973	7.973
chr1	37350000	37450000	3	7145	7.145
chr1	37400000	37500000	0	0	0.0
chr1	37450000	37550000	1	2313	2.313
chr1	37500000	37600000	2	5540	5.54
chr1	37550000	37650000	2	3566	3.566
chr1	37600000	37700000	1	339	0.33899999999999997
chr1	37650000	37750000	0	0	0.0
chr1	37700000	37800000	3	4135	4.135
chr1	37750000	37850000	3	4135	4.135
chr1	37800000	37900000	1	2287	2.287
chr1	37850000	37950000	1	2287	2.287
chr1	37900000	38000000	1	1729	1.729
chr1	37950000	38050000	1	1729	1.729
chr1	38000000	38100000	1	5531	5.531
chr1	38050000	38150000	2	12869	12.869
chr1	38100000	38200000	1	7338	7.338
chr1	38150000	38250000	0	0	0.0
chr1	38200000	38300000	0	0	0.0
chr1	38250000	38350000	0	0	0.0
chr1	38300000	38400000	0	0	0.0
chr1	38350000	38450000	0	0	0.0
chr1	38400000	38500000	0	0	0.0
chr1	38450000	38550000	0	0	0.0
chr1	38500000	38600000	1	2038	2.038
chr1	38550000	38650000	2	5974	5.974
chr1	38600000	38700000	1	3936	3.936
chr1	38650000	38750000	2	11814	11.814
chr1	38700000	38800000	2	11814	11.814
chr1	38750000	38850000	1	2064	2.064
chr1	38800000	38900000	1	2064	2.064
chr1	38850000	38950000	0	0	0.0
chr1	38900000	39000000	0	0	0.0
chr1	38950000	39050000	1	1401	1.401
chr1	39000000	39100000	2	2651	2.651
chr1	39050000	39150000	1	1250	1.25
chr1	39100000	39200000	0	0	0.0
chr1	39150000	39250000	0	0	0.0
chr1	39200000	39300000	0	0	0.0
chr1	39250000	39350000	2	3337	3.3369999999999997
chr1	39300000	39400000	2	3337	3.3369999999999997
chr1	39350000	39450000	0	0	0.0
chr1	39400000	39500000	0	0	0.0
chr1	39450000	39550000	0	0	0.0
chr1	39500000	39600000	0	0	0.0
chr1	39550000	39650000	1	9199	9.199
chr1	39600000	39700000	4	15079	15.079
chr1	39650000	39750000	3	6719	6.719
chr1	39700000	39800000	2	1982	1.982
chr1	39750000	39850000	1	1143	1.143
chr1	39800000	39900000	0	0	0.0
chr1	39850000	39950000	3	3012	3.012
chr1	39900000	40000000	3	3012	3.012
chr1	39950000	40050000	0	0	0.0
chr1	40000000	40100000	1	1015	1.015
chr1	40050000	40150000	1	1015	1.015
chr1	40100000	40200000	1	1829	1.8290000000000002
chr1	40150000	40250000	1	1829	1.8290000000000002
chr1	40200000	40300000	0	0	0.0
chr1	40250000	40350000	2	16391	16.391
chr1	40300000	40400000	3	22814	22.814
chr1	40350000	40450000	3	7903	7.9030000000000005
chr1	40400000	40500000	2	24233	24.233
chr1	40450000	40550000	1	22753	22.753
chr1	40500000	40600000	0	0	0.0
chr1	40550000	40650000	0	0	0.0
chr1	40600000	40700000	4	9283	9.283
chr1	40650000	40750000	5	13574	13.574
chr1	40700000	40800000	2	6200	6.2
chr1	40750000	40850000	1	1909	1.909
chr1	40800000	40900000	4	8964	8.964
chr1	40850000	40950000	8	22249	22.249
chr1	40900000	41000000	6	18012	18.012
chr1	40950000	41050000	5	14550	14.549999999999999
chr1	41000000	41100000	5	15528	15.528
chr1	41050000	41150000	2	5705	5.705
chr1	41100000	41200000	1	1129	1.129
chr1	41150000	41250000	2	4007	4.007000000000001
chr1	41200000	41300000	1	2878	2.878
chr1	41250000	41350000	0	0	0.0
chr1	41300000	41400000	0	0	0.0
chr1	41350000	41450000	0	0	0.0
chr1	41400000	41500000	0	0	0.0
chr1	41450000	41550000	1	2248	2.248
chr1	41500000	41600000	4	8254	8.254
chr1	41550000	41650000	5	13878	13.877999999999998
chr1	41600000	41700000	4	12240	12.24
chr1	41650000	41750000	3	6639	6.639
chr1	41700000	41800000	1	2271	2.271
chr1	41750000	41850000	1	6556	6.555999999999999
chr1	41800000	41900000	3	18514	18.514
chr1	41850000	41950000	3	14239	14.238999999999999
chr1	41900000	42000000	4	12970	12.97
chr1	41950000	42050000	4	11124	11.124
chr1	42000000	42100000	1	435	0.43499999999999994
chr1	42050000	42150000	0	0	0.0
chr1	42100000	42200000	0	0	0.0
chr1	42150000	42250000	1	1791	1.791
chr1	42200000	42300000	1	1791	1.791
chr1	42250000	42350000	0	0	0.0
chr1	42300000	42400000	2	2628	2.628
chr1	42350000	42450000	3	6522	6.522
chr1	42400000	42500000	2	5044	5.044
chr1	42450000	42550000	2	2303	2.303
chr1	42500000	42600000	2	2925	2.9250000000000003
chr1	42550000	42650000	1	1772	1.772
chr1	42600000	42700000	2	2375	2.375
chr1	42650000	42750000	2	2375	2.375
chr1	42700000	42800000	2	20041	20.041
chr1	42750000	42850000	2	20041	20.041
chr1	42800000	42900000	0	0	0.0
chr1	42850000	42950000	0	0	0.0
chr1	42900000	43000000	0	0	0.0
chr1	42950000	43050000	0	0	0.0
chr1	43000000	43100000	1	376	0.376
chr1	43050000	43150000	1	376	0.376
chr1	43100000	43200000	0	0	0.0
chr1	43150000	43250000	0	0	0.0
chr1	43200000	43300000	0	0	0.0
chr1	43250000	43350000	1	971	0.971
chr1	43300000	43400000	1	971	0.971
chr1	43350000	43450000	0	0	0.0
chr1	43400000	43500000	0	0	0.0
chr1	43450000	43550000	0	0	0.0
chr1	43500000	43600000	0	0	0.0
chr1	43550000	43650000	1	1392	1.392
chr1	43600000	43700000	1	1392	1.392
chr1	43650000	43750000	0	0	0.0
chr1	43700000	43800000	0	0	0.0
chr1	43750000	43850000	1	1130	1.13
chr1	43800000	43900000	1	1130	1.13
chr1	43850000	43950000	0	0	0.0
chr1	43900000	44000000	0	0	0.0
chr1	43950000	44050000	0	0	0.0
chr1	44000000	44100000	0	0	0.0
chr1	44050000	44150000	1	3955	3.955
chr1	44100000	44200000	1	3955	3.955
chr1	44150000	44250000	0	0	0.0
chr1	44200000	44300000	0	0	0.0
chr1	44250000	44350000	0	0	0.0
chr1	44300000	44400000	0	0	0.0
chr1	44350000	44450000	0	0	0.0
chr1	44400000	44500000	1	1781	1.781
chr1	44450000	44550000	1	1781	1.781
chr1	44500000	44600000	0	0	0.0
chr1	44550000	44650000	0	0	0.0
chr1	44600000	44700000	0	0	0.0
chr1	44650000	44750000	0	0	0.0
chr1	44700000	44800000	0	0	0.0
chr1	44750000	44850000	0	0	0.0
chr1	44800000	44900000	0	0	0.0
chr1	44850000	44950000	0	0	0.0
chr1	44900000	45000000	0	0	0.0
chr1	44950000	45050000	0	0	0.0
chr1	45000000	45100000	0	0	0.0
chr1	45050000	45150000	0	0	0.0
chr1	45100000	45200000	0	0	0.0
chr1	45150000	45250000	0	0	0.0
chr1	45200000	45300000	2	3587	3.5869999999999997
chr1	45250000	45350000	2	3587	3.5869999999999997
chr1	45300000	45400000	1	887	0.8869999999999999
chr1	45350000	45450000	1	887	0.8869999999999999
chr1	45400000	45500000	1	1493	1.493
chr1	45450000	45550000	1	1493	1.493
chr1	45500000	45600000	0	0	0.0
chr1	45550000	45650000	1	1464	1.464
chr1	45600000	45700000	1	1464	1.464
chr1	45650000	45750000	0	0	0.0
chr1	45700000	45800000	1	1842	1.8419999999999999
chr1	45750000	45850000	1	1842	1.8419999999999999
chr1	45800000	45900000	0	0	0.0
chr1	45850000	45950000	0	0	0.0
chr1	45900000	46000000	0	0	0.0
chr1	45950000	46050000	1	1511	1.5110000000000001
chr1	46000000	46100000	2	3365	3.3649999999999998
chr1	46050000	46150000	1	1854	1.854
chr1	46100000	46200000	0	0	0.0
chr1	46150000	46250000	0	0	0.0
chr1	46200000	46300000	0	0	0.0
chr1	46250000	46350000	1	1898	1.8980000000000001
chr1	46300000	46400000	1	1898	1.8980000000000001
chr1	46350000	46450000	0	0	0.0
chr1	46400000	46500000	1	836	0.836
chr1	46450000	46550000	1	836	0.836
chr1	46500000	46600000	2	2180	2.18
chr1	46550000	46650000	2	2180	2.18
chr1	46600000	46700000	0	0	0.0
chr1	46650000	46750000	1	964	0.964
chr1	46700000	46800000	3	3574	3.5740000000000003
chr1	46750000	46850000	2	2610	2.6100000000000003
chr1	46800000	46900000	2	2729	2.7289999999999996
chr1	46850000	46950000	2	2729	2.7289999999999996
chr1	46900000	47000000	1	1028	1.028
chr1	46950000	47050000	3	5936	5.936
chr1	47000000	47100000	2	4908	4.9079999999999995
chr1	47050000	47150000	0	0	0.0
chr1	47100000	47200000	0	0	0.0
chr1	47150000	47250000	0	0	0.0
chr1	47200000	47300000	0	0	0.0
chr1	47250000	47350000	1	251	0.251
chr1	47300000	47400000	1	312	0.312
chr1	47350000	47450000	1	61	0.061
chr1	47400000	47500000	0	0	0.0
chr1	47450000	47550000	0	0	0.0
chr1	47500000	47600000	0	0	0.0
chr1	47550000	47650000	1	1737	1.737
chr1	47600000	47700000	1	1737	1.737
chr1	47650000	47750000	0	0	0.0
chr1	47700000	47800000	1	539	0.539
chr1	47750000	47850000	2	2467	2.467
chr1	47800000	47900000	4	9072	9.072
chr1	47850000	47950000	2	7144	7.144
chr1	47900000	48000000	1	2083	2.083
chr1	47950000	48050000	1	2083	2.083
chr1	48000000	48100000	0	0	0.0
chr1	48050000	48150000	0	0	0.0
chr1	48100000	48200000	0	0	0.0
chr1	48150000	48250000	0	0	0.0
chr1	48200000	48300000	0	0	0.0
chr1	48250000	48350000	0	0	0.0
chr1	48300000	48400000	0	0	0.0
chr1	48350000	48450000	0	0	0.0
chr1	48400000	48500000	2	2119	2.119
chr1	48450000	48550000	2	2119	2.119
chr1	48500000	48600000	1	2158	2.158
chr1	48550000	48650000	1	2158	2.158
chr1	48600000	48700000	0	0	0.0
chr1	48650000	48750000	1	2394	2.394
chr1	48700000	48800000	1	2394	2.394
chr1	48750000	48850000	0	0	0.0
chr1	48800000	48900000	0	0	0.0
chr1	48850000	48950000	1	1457	1.4569999999999999
chr1	48900000	49000000	1	1457	1.4569999999999999
chr1	48950000	49050000	0	0	0.0
chr1	49000000	49100000	0	0	0.0
chr1	49050000	49150000	0	0	0.0
chr1	49100000	49200000	0	0	0.0
chr1	49150000	49250000	0	0	0.0
chr1	49200000	49300000	0	0	0.0
chr1	49250000	49350000	0	0	0.0
chr1	49300000	49400000	0	0	0.0
chr1	49350000	49450000	0	0	0.0
chr1	49400000	49500000	0	0	0.0
chr1	49450000	49550000	0	0	0.0
chr1	49500000	49600000	0	0	0.0
chr1	49550000	49650000	1	9811	9.811
chr1	49600000	49700000	1	9811	9.811
chr1	49650000	49750000	0	0	0.0
chr1	49700000	49800000	0	0	0.0
chr1	49750000	49850000	0	0	0.0
chr1	49800000	49900000	0	0	0.0
chr1	49850000	49950000	0	0	0.0
chr1	49900000	50000000	0	0	0.0
chr1	49950000	50050000	0	0	0.0
chr1	50000000	50100000	0	0	0.0
chr1	50050000	50150000	0	0	0.0
chr1	50100000	50200000	0	0	0.0
chr1	50150000	50250000	0	0	0.0
chr1	50200000	50300000	0	0	0.0
chr1	50250000	50350000	0	0	0.0
chr1	50300000	50400000	0	0	0.0
chr1	50350000	50450000	0	0	0.0
chr1	50400000	50500000	0	0	0.0
chr1	50450000	50550000	0	0	0.0
chr1	50500000	50600000	3	2659	2.659
chr1	50550000	50650000	4	5751	5.7509999999999994
chr1	50600000	50700000	2	3092	3.092
chr1	50650000	50750000	1	6823	6.8229999999999995
chr1	50700000	50800000	1	9810	9.81
chr1	50750000	50850000	1	2987	2.987
chr1	50800000	50900000	1	1268	1.268
chr1	50850000	50950000	1	1268	1.268
chr1	50900000	51000000	0	0	0.0
chr1	50950000	51050000	0	0	0.0
chr1	51000000	51100000	0	0	0.0
chr1	51050000	51150000	0	0	0.0
chr1	51100000	51200000	0	0	0.0
chr1	51150000	51250000	0	0	0.0
chr1	51200000	51300000	1	910	0.91
chr1	51250000	51350000	1	910	0.91
chr1	51300000	51400000	0	0	0.0
chr1	51350000	51450000	0	0	0.0
chr1	51400000	51500000	0	0	0.0
chr1	51450000	51550000	0	0	0.0
chr1	51500000	51600000	0	0	0.0
chr1	51550000	51650000	0	0	0.0
chr1	51600000	51700000	0	0	0.0
chr1	51650000	51750000	0	0	0.0
chr1	51700000	51800000	0	0	0.0
chr1	51750000	51850000	0	0	0.0
chr1	51800000	51900000	0	0	0.0
chr1	51850000	51950000	1	391	0.391
chr1	51900000	52000000	1	391	0.391
chr1	51950000	52050000	1	1999	1.999
chr1	52000000	52100000	2	21722	21.722
chr1	52050000	52150000	1	19723	19.723
chr1	52100000	52200000	0	0	0.0
chr1	52150000	52250000	2	3609	3.6089999999999995
chr1	52200000	52300000	2	3609	3.6089999999999995
chr1	52250000	52350000	0	0	0.0
chr1	52300000	52400000	1	5603	5.603000000000001
chr1	52350000	52450000	1	5603	5.603000000000001
chr1	52400000	52500000	1	1233	1.233
chr1	52450000	52550000	2	2939	2.939
chr1	52500000	52600000	4	9655	9.655
chr1	52550000	52650000	5	10664	10.664
chr1	52600000	52700000	2	2715	2.715
chr1	52650000	52750000	3	15258	15.258
chr1	52700000	52800000	3	15258	15.258
chr1	52750000	52850000	0	0	0.0
chr1	52800000	52900000	1	6138	6.138
chr1	52850000	52950000	1	6138	6.138
chr1	52900000	53000000	1	2547	2.547
chr1	52950000	53050000	3	20770	20.77
chr1	53000000	53100000	4	22001	22.001
chr1	53050000	53150000	2	41347	41.347
chr1	53100000	53200000	2	40859	40.859
chr1	53150000	53250000	1	3290	3.29
chr1	53200000	53300000	0	0	0.0
chr1	53250000	53350000	1	16752	16.752
chr1	53300000	53400000	2	34362	34.361999999999995
chr1	53350000	53450000	2	17610	17.61
chr1	53400000	53500000	0	0	0.0
chr1	53450000	53550000	0	0	0.0
chr1	53500000	53600000	2	3892	3.8920000000000003
chr1	53550000	53650000	2	3892	3.8920000000000003
chr1	53600000	53700000	0	0	0.0
chr1	53650000	53750000	0	0	0.0
chr1	53700000	53800000	1	1155	1.155
chr1	53750000	53850000	2	2784	2.784
chr1	53800000	53900000	2	3443	3.443
chr1	53850000	53950000	4	11468	11.468
chr1	53900000	54000000	4	18734	18.734
chr1	53950000	54050000	3	11871	11.871
chr1	54000000	54100000	1	2791	2.791
chr1	54050000	54150000	2	7587	7.587000000000001
chr1	54100000	54200000	2	7587	7.587000000000001
chr1	54150000	54250000	0	0	0.0
chr1	54200000	54300000	0	0	0.0
chr1	54250000	54350000	0	0	0.0
chr1	54300000	54400000	0	0	0.0
chr1	54350000	54450000	0	0	0.0
chr1	54400000	54500000	0	0	0.0
chr1	54450000	54550000	0	0	0.0
chr1	54500000	54600000	0	0	0.0
chr1	54550000	54650000	0	0	0.0
chr1	54600000	54700000	0	0	0.0
chr1	54650000	54750000	0	0	0.0
chr1	54700000	54800000	0	0	0.0
chr1	54750000	54850000	0	0	0.0
chr1	54800000	54900000	1	1161	1.161
chr1	54850000	54950000	1	1161	1.161
chr1	54900000	55000000	0	0	0.0
chr1	54950000	55050000	0	0	0.0
chr1	55000000	55100000	1	17269	17.269000000000002
chr1	55050000	55150000	1	19886	19.886
chr1	55100000	55200000	1	2617	2.617
chr1	55150000	55250000	0	0	0.0
chr1	55200000	55300000	0	0	0.0
chr1	55250000	55350000	0	0	0.0
chr1	55300000	55400000	1	449	0.449
chr1	55350000	55450000	2	23110	23.11
chr1	55400000	55500000	1	31131	31.130999999999997
chr1	55450000	55550000	1	8470	8.469999999999999
chr1	55500000	55600000	0	0	0.0
chr1	55550000	55650000	0	0	0.0
chr1	55600000	55700000	0	0	0.0
chr1	55650000	55750000	0	0	0.0
chr1	55700000	55800000	0	0	0.0
chr1	55750000	55850000	0	0	0.0
chr1	55800000	55900000	0	0	0.0
chr1	55850000	55950000	1	2022	2.022
chr1	55900000	56000000	2	2981	2.981
chr1	55950000	56050000	1	959	0.959
chr1	56000000	56100000	0	0	0.0
chr1	56050000	56150000	0	0	0.0
chr1	56100000	56200000	0	0	0.0
chr1	56150000	56250000	1	1391	1.391
chr1	56200000	56300000	1	1391	1.391
chr1	56250000	56350000	0	0	0.0
chr1	56300000	56400000	1	2505	2.505
chr1	56350000	56450000	2	4012	4.0120000000000005
chr1	56400000	56500000	1	1507	1.5070000000000001
chr1	56450000	56550000	0	0	0.0
chr1	56500000	56600000	0	0	0.0
chr1	56550000	56650000	0	0	0.0
chr1	56600000	56700000	0	0	0.0
chr1	56650000	56750000	0	0	0.0
chr1	56700000	56800000	0	0	0.0
chr1	56750000	56850000	0	0	0.0
chr1	56800000	56900000	0	0	0.0
chr1	56850000	56950000	0	0	0.0
chr1	56900000	57000000	0	0	0.0
chr1	56950000	57050000	0	0	0.0
chr1	57000000	57100000	0	0	0.0
chr1	57050000	57150000	0	0	0.0
chr1	57100000	57200000	0	0	0.0
chr1	57150000	57250000	0	0	0.0
chr1	57200000	57300000	0	0	0.0
chr1	57250000	57350000	0	0	0.0
chr1	57300000	57400000	1	1614	1.614
chr1	57350000	57450000	1	1614	1.614
chr1	57400000	57500000	0	0	0.0
chr1	57450000	57550000	0	0	0.0
chr1	57500000	57600000	0	0	0.0
chr1	57550000	57650000	0	0	0.0
chr1	57600000	57700000	0	0	0.0
chr1	57650000	57750000	0	0	0.0
chr1	57700000	57800000	0	0	0.0
chr1	57750000	57850000	0	0	0.0
chr1	57800000	57900000	0	0	0.0
chr1	57850000	57950000	1	400	0.4
chr1	57900000	58000000	1	400	0.4
chr1	57950000	58050000	1	1569	1.569
chr1	58000000	58100000	1	1569	1.569
chr1	58050000	58150000	0	0	0.0
chr1	58100000	58200000	0	0	0.0
chr1	58150000	58250000	0	0	0.0
chr1	58200000	58300000	1	3965	3.965
chr1	58250000	58350000	1	3965	3.965
chr1	58300000	58400000	0	0	0.0
chr1	58350000	58450000	0	0	0.0
chr1	58400000	58500000	0	0	0.0
chr1	58450000	58550000	0	0	0.0
chr1	58500000	58600000	0	0	0.0
chr1	58550000	58650000	1	14869	14.869
chr1	58600000	58700000	1	64869	64.869
chr1	58650000	58750000	1	84839	84.839
chr1	58700000	58800000	1	34839	34.839
chr1	58750000	58850000	2	4488	4.488
chr1	58800000	58900000	5	14579	14.579
chr1	58850000	58950000	8	22279	22.279
chr1	58900000	59000000	9	22628	22.628
chr1	58950000	59050000	6	13970	13.969999999999999
chr1	59000000	59100000	2	3530	3.53
chr1	59050000	59150000	0	0	0.0
chr1	59100000	59200000	2	5450	5.45
chr1	59150000	59250000	2	5450	5.45
chr1	59200000	59300000	0	0	0.0
chr1	59250000	59350000	1	1630	1.63
chr1	59300000	59400000	1	1630	1.63
chr1	59350000	59450000	0	0	0.0
chr1	59400000	59500000	1	1841	1.841
chr1	59450000	59550000	3	3883	3.8830000000000005
chr1	59500000	59600000	2	2042	2.0420000000000003
chr1	59550000	59650000	2	2680	2.68
chr1	59600000	59700000	2	2680	2.68
chr1	59650000	59750000	0	0	0.0
chr1	59700000	59800000	0	0	0.0
chr1	59750000	59850000	1	4431	4.431
chr1	59800000	59900000	1	8685	8.685
chr1	59850000	59950000	4	10734	10.734
chr1	59900000	60000000	5	28810	28.810000000000002
chr1	59950000	60050000	2	22330	22.33
chr1	60000000	60100000	0	0	0.0
chr1	60050000	60150000	0	0	0.0
chr1	60100000	60200000	0	0	0.0
chr1	60150000	60250000	0	0	0.0
chr1	60200000	60300000	3	3883	3.8830000000000005
chr1	60250000	60350000	4	4232	4.232
chr1	60300000	60400000	1	349	0.349
chr1	60350000	60450000	0	0	0.0
chr1	60400000	60500000	0	0	0.0
chr1	60450000	60550000	1	4132	4.132000000000001
chr1	60500000	60600000	1	4132	4.132000000000001
chr1	60550000	60650000	1	952	0.9520000000000001
chr1	60600000	60700000	1	952	0.9520000000000001
chr1	60650000	60750000	0	0	0.0
chr1	60700000	60800000	0	0	0.0
chr1	60750000	60850000	2	3039	3.039
chr1	60800000	60900000	3	11844	11.844000000000001
chr1	60850000	60950000	3	33899	33.899
chr1	60900000	61000000	1	25094	25.094
chr1	60950000	61050000	1	1504	1.504
chr1	61000000	61100000	1	1504	1.504
chr1	61050000	61150000	0	0	0.0
chr1	61100000	61200000	0	0	0.0
chr1	61150000	61250000	0	0	0.0
chr1	61200000	61300000	0	0	0.0
chr1	61250000	61350000	1	1741	1.7409999999999999
chr1	61300000	61400000	2	7785	7.785
chr1	61350000	61450000	3	11142	11.142000000000001
chr1	61400000	61500000	4	13921	13.921
chr1	61450000	61550000	2	9339	9.339
chr1	61500000	61600000	1	516	0.516
chr1	61550000	61650000	1	900	0.8999999999999999
chr1	61600000	61700000	3	4887	4.887
chr1	61650000	61750000	2	3987	3.987
chr1	61700000	61800000	0	0	0.0
chr1	61750000	61850000	0	0	0.0
chr1	61800000	61900000	0	0	0.0
chr1	61850000	61950000	2	3322	3.322
chr1	61900000	62000000	2	3322	3.322
chr1	61950000	62050000	0	0	0.0
chr1	62000000	62100000	2	2700	2.7
chr1	62050000	62150000	2	2700	2.7
chr1	62100000	62200000	0	0	0.0
chr1	62150000	62250000	0	0	0.0
chr1	62200000	62300000	1	2170	2.17
chr1	62250000	62350000	1	2170	2.17
chr1	62300000	62400000	0	0	0.0
chr1	62350000	62450000	0	0	0.0
chr1	62400000	62500000	0	0	0.0
chr1	62450000	62550000	0	0	0.0
chr1	62500000	62600000	1	3002	3.0020000000000002
chr1	62550000	62650000	1	3002	3.0020000000000002
chr1	62600000	62700000	0	0	0.0
chr1	62650000	62750000	0	0	0.0
chr1	62700000	62800000	0	0	0.0
chr1	62750000	62850000	0	0	0.0
chr1	62800000	62900000	0	0	0.0
chr1	62850000	62950000	0	0	0.0
chr1	62900000	63000000	1	5423	5.423
chr1	62950000	63050000	1	5423	5.423
chr1	63000000	63100000	0	0	0.0
chr1	63050000	63150000	0	0	0.0
chr1	63100000	63200000	0	0	0.0
chr1	63150000	63250000	1	2200	2.1999999999999997
chr1	63200000	63300000	1	2200	2.1999999999999997
chr1	63250000	63350000	0	0	0.0
chr1	63300000	63400000	0	0	0.0
chr1	63350000	63450000	0	0	0.0
chr1	63400000	63500000	0	0	0.0
chr1	63450000	63550000	0	0	0.0
chr1	63500000	63600000	0	0	0.0
chr1	63550000	63650000	0	0	0.0
chr1	63600000	63700000	1	581	0.581
chr1	63650000	63750000	1	581	0.581
chr1	63700000	63800000	0	0	0.0
chr1	63750000	63850000	2	9794	9.794
chr1	63800000	63900000	2	59794	59.794000000000004
chr1	63850000	63950000	3	62276	62.275999999999996
chr1	63900000	64000000	3	12276	12.276
chr1	63950000	64050000	2	2940	2.94
