gene	tier	chrom	region_start	region_end	region_length	bases_covered	mean_depth	median_depth	sum_depth	min_depth	max_depth	std_depth	pct_zero	base_gene	num_copies	gene_length	Strand	source	is_paralog
MAGEA10-L7	T1	chrX	7895602	7906349	10747	10747	25.85112124313762	26	277822.0	16	30	1.9689549663551968	0.0	MAGEA10	12.0	747.0	+	Liftoff	True
MAGEA10-DL1	T2	chrX	8045411	8057067	11656	11656	23.08828071379547	23	269117.0	16	29	2.5220741174553813	0.0	MAGEA10	12.0	1656.0	+	AUGUSTUS	True
MAGEA8	T4	chrX	8083262	8094024	10762	10762	28.23545809329121	28	303870.0	15	33	3.254024843166994	0.0	MAGEA8	1.0	762.0	+	Liftoff	False
MAGEA11	T3	chrX	8181676	8192423	10747	10747	20.30520145156788	21	218220.0	13	26	3.4306992755415666	0.0	MAGEA11	6.0	747.0	+	Liftoff	False
MAGEA11-L3	T1	chrX	8269551	8280571	11020	11020	17.674682395644282	18	194775.0	13	21	1.8531558501962597	0.0	MAGEA11	6.0	1020.0	+	Liftoff	True
LOC101574869	T4	chrX	8388154	8398900	10746	10746	23.64758980085613	24	254117.0	13	27	1.538101687237609	0.0	LOC101574869	1.0	746.0	+	Liftoff	False
LOC101574461	T3	chrX	8430974	8449523	18549	18549	19.498625262817402	18	361680.0	12	28	4.120438786463359	0.0	LOC101574461	1.0	8549.0	+	Liftoff	False
MAGEA10-L8	T2	chrX	8522991	8533756	10765	10765	18.748444031583837	19	201827.0	15	21	1.0997101521404309	0.0	MAGEA10	12.0	765.0	+	Liftoff	True
MAGEA11-L4	T2	chrX	8549016	8559973	10957	10957	15.61458428401935	15	171089.0	11	20	1.4273623497507393	0.0	MAGEA11	6.0	957.0	+	Liftoff	True
MAGEA11-L5	T1	chrX	8568189	8578933	10744	10744	20.048771407297096	20	215404.0	14	25	2.6771634938705033	0.0	MAGEA11	6.0	744.0	+	Liftoff	True
LOC111814986	T3	chrX	8585352	8595992	10640	10640	11.81531954887218	10	125715.0	6	19	3.4660830164374143	0.0	LOC111814986	1.0	640.0	+	Liftoff	False
LOC111814916	T3	chrX	8587730	8600091	12361	12361	14.807863441469136	16	183040.0	6	21	4.351818960409178	0.0	LOC111814916	1.0	2361.0	+	Liftoff	False
IDS	T3	chrX	8615837	8656016	40179	40179	16.601284252967968	17	667023.0	6	25	4.463040223362933	0.0	IDS	1.0	30179.0	+	Liftoff	False
13171at314147	BUSCO	chrX	8617578	8652629	35051	35051	16.203959944081483	16	567965.0	6	25	4.593687253078095	0.0						
AFF2	T3	chrX	9077854	9633185	555331	555331	22.083642008099673	22	12263731.0	8	34	4.719178491774285	0.0	AFF2	1.0	545331.0	-	Liftoff	False
5326at314147	BUSCO	chrX	9082243	9460355	378112	378112	21.74102382362898	22	8220542.0	8	34	4.478016449628785	0.0						
LOC111813311	T4	chrX	9709094	9719217	10123	10123	20.824854292205867	21	210810.0	15	24	1.7304949947936912	0.0	LOC111813311	1.0	123.0	-	Liftoff	False
FMR1	T4	chrX	10129567	10168230	38663	38663	26.02431265033753	26	1006178.0	14	36	5.147859400581939	0.0	FMR1	1.0	28663.0	-	Liftoff	False
13023at314147	BUSCO	chrX	10131862	10177334	45472	45472	26.017373328641803	26	1183062.0	14	36	4.928732673591993	0.0						
ELL2-L1	T2	chrX	12021972	12061056	39084	39084	21.28676696346331	21	831972.0	13	29	3.448073494681299	0.0	ELL2	2.0	29084.0	-	Liftoff	True
LOC111814175	T3	chrX	12133476	12143578	10102	10102	25.53801227479707	26	257985.0	19	29	1.6546193291446725	0.0	LOC111814175	1.0	102.0	+	Liftoff	False
EEF2-DL5	T2	chrX	12753045	12765517	12472	12472	22.47578576010263	22	280318.0	15	26	1.5213017940095122	0.0	EEF2	7.0	2472.0	+	AUGUSTUS	True
LOC111814176	T4	chrX	12884677	12894783	10106	10106	23.421531763308927	23	236698.0	19	28	1.776339054405589	0.0	LOC111814176	1.0	106.0	-	Liftoff	False
SLITRK2	T4	chrX	13410713	13426611	15898	15898	15.513523713674676	14	246634.0	9	23	3.8974751787535333	0.0	SLITRK2	1.0	5898.0	-	Liftoff	False
7578at314147	BUSCO	chrX	13412968	13425504	12536	12536	15.224712827058072	14	190857.0	9	23	3.9059008257843586	0.0						
LOC105741293	T3	chrX	14498867	14509712	10845	10845	19.533609958506226	19	211842.0	12	24	2.779411216429842	0.0	LOC105741293	1.0	845.0	-	Liftoff	False
MAGEB4	T4	chrX	15534892	15545936	11044	11044	14.836925027164071	15	163859.0	10	21	2.175338837043773	0.0	MAGEB4	6.0	1044.0	+	Liftoff	False
SLITRK4	T4	chrX	17114112	17136728	22616	22616	27.408560311284045	28	619872.0	19	35	3.5124525981852806	0.0	SLITRK4	1.0	12616.0	+	Liftoff	False
6955at314147	BUSCO	chrX	17118564	17131163	12599	12599	27.676879117390268	29	348701.0	20	34	3.8647009658693476	0.0						
LOC111813932	T4	chrX	17464943	17475051	10108	10108	23.994657696873762	23	242538.0	19	29	2.5085077144126653	0.0	LOC111813932	1.0	108.0	-	Liftoff	False
MAGEA10-L9	T1	chrX	19016102	19029768	13666	13666	18.824967071564465	19	257262.0	14	22	1.4437935531194226	0.0	MAGEA10	12.0	3666.0	+	Liftoff	True
LOC111814401	T4	chrX	19301580	19320190	18610	18610	22.08162278344976	22	410939.0	14	27	2.515753855864281	0.0	LOC111814401	1.0	8610.0	-	Liftoff	False
PLRG1-DL1	T2	chrX	19318545	19330362	11817	11817	20.476855377845478	22	241975.0	12	26	3.94242133165908	0.0	PLRG1	2.0	1817.0	-	AUGUSTUS	True
LDOC1	T4	chrX	19808562	19819950	11388	11388	26.107042500878116	26	297307.0	19	32	2.588179935174109	0.0	LDOC1	1.0	1388.0	-	Liftoff	False
42583at314147	BUSCO	chrX	19809367	19819803	10436	10436	26.27702184745113	26	274227.0	19	32	2.620278883199209	0.0						
MAGEA10-L10	T1	chrX	20221845	20232901	11056	11056	16.036089001447177	16	177295.0	11	20	1.9632707471999438	0.0	MAGEA10	12.0	1056.0	-	Liftoff	True
LOC101582099	T3	chrX	20297408	20308218	10810	10810	18.493524514338574	18	199915.0	13	23	2.1824725794892443	0.0	LOC101582099	1.0	810.0	+	Liftoff	False
CDR1	T4	chrX	20367077	20378975	11898	11898	29.084131786854932	29	346043.0	25	32	1.5082221029065943	0.0	CDR1	1.0	1898.0	+	Liftoff	False
LOC111812060	T4	chrX	20552917	20563024	10107	10107	13.908380330464034	13	140572.0	9	18	2.638526955801013	0.0	LOC111812060	1.0	107.0	-	Liftoff	False
TRAPPC1-DL1	T1	chrX	20693730	20704060	10330	10330	25.95188770571152	26	268083.0	17	30	2.993912639588665	0.0	TRAPPC1	2.0	330.0	-	AUGUSTUS	True
SOX3	T4	chrX	20804131	20816009	11878	11878	25.446708200033676	26	302256.0	13	28	1.6757174037388254	0.0	SOX3	1.0	1878.0	+	Liftoff	False
LOC111815319	T4	chrX	20845087	20855194	10107	10107	20.54506777480954	20	207649.0	16	24	1.5098444027671636	0.0	LOC111815319	1.0	107.0	+	Liftoff	False
TPX2-L2	T2	chrX	20887656	20901693	14037	14037	23.970292797606326	24	336471.0	16	30	2.3593680637464582	0.0	TPX2	3.0	4037.0	+	Liftoff	True
HAPSTR2	T4	chrX	21335538	21346789	11251	11251	21.98951204337392	23	247404.0	16	25	2.2355464607243114	0.0	HAPSTR2	1.0	1251.0	-	Liftoff	False
ATP11C	T4	chrX	21509189	21756448	247259	247259	23.25870039108789	23	5750923.0	9	35	5.062073474820448	0.0	ATP11C	1.0	237259.0	+	Liftoff	False
4412at314147	BUSCO	chrX	21617752	21753815	136063	136063	25.077772796425187	25	3412157.0	9	35	5.144609962444768	0.0						
4920at314147	BUSCO	chrX	21864584	21941636	77052	77052	20.41253958365779	20	1572827.0	11	27	3.588806314326368	0.0						
MCF2	T4	chrX	21874166	21944973	70807	70807	20.52994760405045	21	1453664.0	10	27	3.791586011250387	0.0	MCF2	1.0	60807.0	+	AUGUSTUS	False
F9	T4	chrX	22002952	22061680	58728	58728	21.148617354583845	22	1242016.0	9	32	4.285502347767591	0.0	F9	1.0	48728.0	-	Liftoff	False
18370at314147	BUSCO	chrX	22003711	22061640	57929	57929	21.224360855530044	22	1229506.0	9	32	4.262735719001944	0.0						
LOC111812051	T4	chrX	22053343	22063506	10163	10163	21.594411099084915	22	219464.0	15	26	2.009819507190543	0.0	LOC111812051	1.0	163.0	-	Liftoff	False
FGF13	T3	chrX	22542339	23200358	658019	658019	22.955355392473468	23	15105060.0	9	39	4.888341296249811	0.0	FGF13	1.0	648019.0	+	Liftoff	False
LOC111812042	T4	chrX	22804549	22814656	10107	10107	18.66607301869991	19	188658.0	11	22	1.993707237866858	0.0	LOC111812042	1.0	107.0	-	Liftoff	False
FTH1-DL6	T2	chrX	23382182	23392731	10549	10549	13.389231206749455	13	141243.0	9	16	1.2013128607291232	0.0	FTH1	9.0	549.0	-	AUGUSTUS	True
LOC101587219	T4	chrX	23390267	23401292	11025	11025	18.127709750566893	18	199858.0	9	26	4.200379905841496	0.0	LOC101587219	1.0	1025.0	-	Liftoff	False
LOC111812045	T4	chrX	23926179	23936286	10107	10107	26.02196497476996	26	263004.0	22	29	1.3257100181044859	0.0	LOC111812045	1.0	107.0	+	Liftoff	False
LOC101589185	T3	chrX	24612914	24628187	15273	15273	20.92044784914555	21	319518.0	15	27	2.5820186190397347	0.0	LOC101589185	1.0	5273.0	-	Liftoff	False
ZIC3	T4	chrX	24683941	24705176	21235	21235	14.439321874264186	14	306619.0	9	19	2.075415496058663	0.0	ZIC3	1.0	11235.0	-	Liftoff	False
LOC111812049	T4	chrX	24724901	24735005	10104	10104	18.355205859065716	18	185461.0	14	24	2.2179396635457884	0.0	LOC111812049	1.0	104.0	-	Liftoff	False
16633at314147	BUSCO	chrX	25540265	25551748	11483	11483	19.838805190281285	19	227809.0	14	27	2.303585844397213	0.0						
GPR101	T4	chrX	25540266	25551751	11485	11485	19.840487592511973	19	227868.0	14	27	2.3055227606295112	0.0	GPR101	1.0	1485.0	+	Liftoff	False
LOC111812059	T4	chrX	25627756	25637894	10138	10138	26.301144209903335	27	266641.0	20	31	2.6658372743224175	0.0	LOC111812059	1.0	138.0	-	Liftoff	False
LOC111812055	T4	chrX	25697582	25707708	10126	10126	18.19672131147541	19	184260.0	12	24	3.180931035773845	0.0	LOC111812055	1.0	126.0	+	Liftoff	False
LOC111812041	T4	chrX	25751783	25761890	10107	10107	20.952211338676165	21	211764.0	9	28	4.3107032682753585	0.0	LOC111812041	1.0	107.0	-	Liftoff	False
RBMX	T3	chrX	25799047	25815577	16530	16530	26.043375680580763	27	430497.0	17	32	3.345988375884787	0.0	RBMX	2.0	6530.0	+	AUGUSTUS	False
LOC111812054	T3	chrX	25799204	25809276	10072	10072	25.021842732327244	25	252020.0	17	32	3.650421252075177	0.0	LOC111812054	1.0	72.0	+	Liftoff	False
FKBP3-DL6	T2	chrX	25808337	25823126	14789	14789	26.25796199878288	26	388329.0	16	31	2.52239780780801	0.0	FKBP3	7.0	4789.0	-	AUGUSTUS	True
RPS23-DL7	T1	chrX	25950513	25963822	13309	13309	29.62469005935833	30	394275.0	23	34	2.653851513710936	0.0	RPS23	8.0	3309.0	+	AUGUSTUS	True
ARHGEF6	T3	chrX	25955248	26112652	157404	157404	19.65357297146197	18	3093551.0	9	41	6.327096561764209	0.0	ARHGEF6	1.0	147404.0	+	Liftoff	False
9066at314147	BUSCO	chrX	25955454	26110312	154858	154858	19.744611192188973	18	3057611.0	9	41	6.295963575530363	0.0						
CD40LG	T4	chrX	26109290	26132951	23661	23661	10.719411690122987	11	253632.0	3	15	2.8319078762019205	0.0	CD40LG	1.0	13661.0	-	Liftoff	False
32807at314147	BUSCO	chrX	26109731	26132951	23220	23220	10.657450473729543	11	247466.0	3	15	2.822340439862985	0.0						
VGLL1	T4	chrX	26292582	26314723	22141	22141	22.144799241226682	22	490308.0	15	28	2.5657847918442487	0.0	VGLL1	1.0	12141.0	-	Liftoff	False
37747at314147	BUSCO	chrX	26298423	26314723	16300	16300	23.189631901840492	23	377991.0	17	28	1.9500644600232988	0.0						
HTATSF1	T3	chrX	26328952	26356744	27792	27792	24.55073402417962	24	682314.0	16	32	3.6324973340732223	0.0	HTATSF1	1.0	17792.0	-	Liftoff	False
BRS3	T4	chrX	26353151	26367407	14256	14256	20.536616161616163	21	292770.0	15	24	1.8489707749832482	0.0	BRS3	1.0	4256.0	-	Liftoff	False
21806at314147	BUSCO	chrX	26353211	26367262	14051	14051	20.542310155860793	21	288640.0	15	24	1.8367971270734333	0.0						
ADGRG4	T3	chrX	26464262	26613616	149354	149354	24.341698247117588	24	3635530.0	7	34	4.933543225685001	0.0	ADGRG4	1.0	139354.0	-	Liftoff	False
MAP7D3	T3	chrX	26646736	26692705	45969	45969	21.094172159498793	22	969678.0	12	28	2.984071386635854	0.0	MAP7D3	1.0	35969.0	+	Liftoff	False
FHL1	T3	chrX	26686609	26753370	66761	66761	25.438055151959976	26	1698270.0	14	37	4.960743840422706	0.0	FHL1	1.0	56761.0	-	Liftoff	False
21858at314147	BUSCO	chrX	26688050	26709761	21711	21711	27.58150246418866	27	598822.0	18	35	3.0572021188085574	0.0						
SLC9A6	T4	chrX	26870969	26944318	73349	73349	20.281517130431226	20	1487629.0	10	29	3.5511849145097916	0.0	SLC9A6	1.0	63349.0	-	Liftoff	False
10421at314147	BUSCO	chrX	26873560	26944202	70642	70642	20.15715863084284	20	1423942.0	10	29	3.5492451117828456	0.0						
MMGT1	T4	chrX	26943732	26965258	21526	21526	23.81956703521323	23	512740.0	16	33	3.766377402063568	0.0	MMGT1	2.0	11526.0	+	Liftoff	False
INTS6L	T4	chrX	27058487	27128001	69514	69514	21.59787956382887	21	1501355.0	9	30	4.01534252870949	0.0	INTS6L	1.0	59514.0	-	Liftoff	False
5263at314147	BUSCO	chrX	27059333	27126695	67362	67362	21.808630978890175	21	1469073.0	9	30	3.8888120942776565	0.0						
ZNF449	T4	chrX	27299097	27325736	26639	26639	20.37129772138594	20	542671.0	14	24	1.6345459506078115	0.0	ZNF449	1.0	16639.0	-	Liftoff	False
14867at314147	BUSCO	chrX	27301909	27325133	23224	23224	20.175378918360316	20	468553.0	14	24	1.574981500494442	0.0						
LOC101559949	T3	chrX	27475962	27494661	18699	18699	17.401572276592333	17	325392.0	12	22	1.5775850113035381	0.0	LOC101559949	1.0	8699.0	-	Liftoff	False
RTL8C	T3	chrX	27602255	27613806	11551	11551	14.967102415375292	14	172885.0	8	19	1.8508468468635573	0.0	RTL8C	2.0	1551.0	+	Liftoff	False
RTL8C-DL1	T2	chrX	27619271	27630881	11610	11610	15.711369509043928	16	182409.0	11	18	1.2040628617688292	0.0	RTL8C	2.0	1610.0	-	AUGUSTUS	True
LOC101566430	T3	chrX	28317083	28330472	13389	13389	20.376801852266787	20	272825.0	13	24	1.6663163719261582	0.0	LOC101566430	1.0	3389.0	-	Liftoff	False
LOC101568284	T3	chrX	28831740	28842557	10817	10817	17.85384117592678	18	193125.0	13	22	2.014460134813936	0.0	LOC101568284	1.0	817.0	+	Liftoff	False
LAGE3-DL1	T2	chrX	30067098	30078232	11134	11134	20.03457876773846	20	223065.0	14	24	1.777645127680412	0.0	LAGE3	3.0	1134.0	-	AUGUSTUS	True
MOSPD1	T3	chrX	30156339	30192519	36180	36180	21.183996683250413	21	766437.0	10	32	4.439987817650472	0.0	MOSPD1	1.0	26180.0	+	Liftoff	False
FAM122B	T3	chrX	30283231	30319180	35949	35949	14.882082950847034	15	534996.0	5	22	3.1948731393778576	0.0	FAM122B	1.0	25949.0	+	Liftoff	False
38628at314147	BUSCO	chrX	30284187	30316520	32333	32333	14.438561222280642	14	466842.0	5	21	2.7690470153934417	0.0						
39524at314147	BUSCO	chrX	30539699	30550297	10598	10598	25.285997357992073	26	267981.0	17	29	2.8891605574842423	0.0						
PLAC1	T4	chrX	30539700	30550300	10600	10600	25.28698113207547	26	268042.0	17	29	2.8885754698340635	0.0	PLAC1	1.0	600.0	+	Liftoff	False
HPRT1	T3	chrX	30589080	30648656	59576	59576	22.390476030616355	22	1333935.0	10	31	3.817847480097994	0.0	HPRT1	6.0	49576.0	-	Liftoff	False
PHF6	T3	chrX	30650663	30733996	83333	83333	22.26689306757227	22	1855567.0	8	33	3.73835422031924	0.0	PHF6	1.0	73333.0	-	Liftoff	False
LOC111817601	T4	chrX	30688077	30698203	10126	10126	21.12798735927316	21	213942.0	8	25	1.6082362690644179	0.0	LOC111817601	1.0	126.0	-	Liftoff	False
CCDC160	T4	chrX	30893454	30915859	22405	22405	14.18286096853381	13	317767.0	5	23	4.405530083717654	0.0	CCDC160	1.0	12405.0	-	Liftoff	False
PFDN5-DL4	T2	chrX	31017114	31027579	10465	10465	18.612326803631152	19	194778.0	12	21	1.1894668248859246	0.0	PFDN5	5.0	465.0	-	AUGUSTUS	True
GPC3	T3	chrX	31196978	31714090	517112	517112	22.02728809232816	22	11390575.0	5	37	4.906419780393416	0.0	GPC3	1.0	507112.0	+	Liftoff	False
13428at314147	BUSCO	chrX	31473724	31713690	239966	239966	21.998428944100414	22	5278875.0	8	36	4.457127181606712	0.0						
GPC4	T4	chrX	31853384	31984727	131343	131343	20.426402625187485	20	2682865.0	8	31	4.909336390948346	0.0	GPC4	1.0	121343.0	+	Liftoff	False
10669at314147	BUSCO	chrX	32267683	32280420	12737	12737	22.303682185758028	22	284082.0	18	26	1.6321281008278228	0.0						
USP26	T4	chrX	32267684	32280441	12757	12757	22.30822293642706	22	284586.0	18	26	1.634466203096752	0.0	USP26	1.0	2757.0	+	Liftoff	False
LOC111817597	T4	chrX	32292801	32302908	10107	10107	19.90521420797467	20	201182.0	13	24	1.740205888453429	0.0	LOC111817597	1.0	107.0	+	Liftoff	False
HS6ST2	T4	chrX	32340508	32690002	349494	349494	21.84546801947959	22	7634860.0	5	37	4.678628662721848	0.0	HS6ST2	1.0	339494.0	+	Liftoff	False
MBNL3	T4	chrX	32898879	33030139	131260	131260	20.476321804053025	21	2687722.0	7	34	5.409093454718792	0.0	MBNL3	1.0	121260.0	+	Liftoff	False
RAP2C	T4	chrX	33286916	33311362	24446	24446	21.80418064304999	22	533025.0	14	29	3.3586364850378123	0.0	RAP2C	1.0	14446.0	+	Liftoff	False
FRMD7	T4	chrX	33431622	33493705	62083	62083	24.158078701093697	23	1499806.0	13	38	5.32257704990056	0.0	FRMD7	1.0	52083.0	+	Liftoff	False
11414at314147	BUSCO	chrX	33460113	33493571	33458	33458	25.201865024807223	24	843204.0	13	38	5.686503343080041	0.0						
STK26	T4	chrX	33485852	33564546	78694	78694	22.798180293287924	23	1794080.0	11	34	4.887124909133677	0.0	STK26	1.0	68694.0	-	Liftoff	False
LOC101579177	T4	chrX	34208776	34219697	10921	10921	14.871715044409852	15	162414.0	10	20	2.2866879418004107	0.0	LOC101579177	1.0	921.0	-	Liftoff	False
LOC105742628	T4	chrX	34449547	34460472	10925	10925	18.208054919908466	18	198923.0	13	22	1.4434921794180342	0.0	LOC105742628	1.0	925.0	+	Liftoff	False
IGSF1	T4	chrX	34795870	34821543	25673	25673	22.507381295524482	23	577832.0	8	28	2.8376997165930997	0.0	IGSF1	1.0	15673.0	+	Liftoff	False
2154at314147	BUSCO	chrX	34798596	34821253	22657	22657	22.887981639228496	23	518573.0	12	28	2.754731651414566	0.0						
LOC101580360	T4	chrX	34943171	34954143	10972	10972	19.625410134888806	20	215330.0	15	23	1.4849603194761318	0.0	LOC101580360	1.0	972.0	-	Liftoff	False
LOC111817602	T4	chrX	34984937	34995097	10160	10160	23.578838582677164	24	239561.0	13	28	2.6294974650731966	0.0	LOC111817602	1.0	160.0	+	Liftoff	False
EEF1G-DL1	T2	chrX	35162341	35173563	11222	11222	22.382552129745143	22	251177.0	16	26	2.039153021739814	0.0	EEF1G	2.0	1222.0	+	AUGUSTUS	True
ARHGAP36	T4	chrX	35186548	35249483	62935	62935	15.301580996265988	15	963005.0	4	27	4.927770968006789	0.0	ARHGAP36	1.0	52935.0	-	Liftoff	False
15146at314147	BUSCO	chrX	35187305	35227627	40322	40322	12.950870492535092	13	522205.0	6	19	2.9569001723389214	0.0						
ENOX2	T3	chrX	35410875	35916722	505847	505847	21.670184858267422	22	10961798.0	6	36	5.3565672007766745	0.0	ENOX2	1.0	495847.0	+	Liftoff	False
16497at314147	BUSCO	chrX	35637941	35915336	277395	277395	20.98525568233025	22	5821205.0	6	36	6.14730808511417	0.0						
LOC111817588	T3	chrX	36100802	36151397	50595	50595	21.855776262476528	23	1105793.0	10	30	3.6037517081364623	0.0	LOC111817588	1.0	40595.0	+	Liftoff	False
RBMX2	T3	chrX	36186865	36208642	21777	21777	20.9081599853056	21	455317.0	13	26	2.333713650910405	0.0	RBMX2	1.0	11777.0	-	Liftoff	False
39364at314147	BUSCO	chrX	36188693	36208413	19720	19720	20.57084178498986	21	405657.0	13	26	2.175549102148797	0.0						
GPR119	T4	chrX	36218155	36232844	14689	14689	17.723670774048607	18	260343.0	10	23	2.6336089737382813	0.0	GPR119	1.0	4689.0	+	Liftoff	False
31261at314147	BUSCO	chrX	36218167	36229170	11003	11003	18.58547668817595	18	204496.0	12	23	1.9845435457673573	0.0						
24285at314147	BUSCO	chrX	36231046	36281334	50288	50288	19.688434616608337	20	990092.0	11	24	2.4145036885091375	0.0						
SLC25A14	T4	chrX	36248539	36281286	32747	32747	19.21885974287721	20	629360.0	11	24	2.252324676079693	0.0	SLC25A14	1.0	22747.0	-	Liftoff	False
ZNF280C	T3	chrX	36366774	36449975	83201	83201	20.3295753656807	19	1691441.0	8	30	4.585413600011512	0.0	ZNF280C	1.0	73201.0	+	Liftoff	False
16366at314147	BUSCO	chrX	36381214	36448508	67294	67294	21.30007132879603	20	1433367.0	9	30	4.4864206992507025	0.0						
RAB33A	T3	chrX	36475137	36498873	23736	23736	11.710734748904617	12	277966.0	6	15	1.5372838681759573	0.0	RAB33A	1.0	13736.0	-	Liftoff	False
33448at314147	BUSCO	chrX	36475274	36498567	23293	23293	11.67741381530932	12	272002.0	6	15	1.5309467742254432	0.0						
AIFM1	T4	chrX	36494742	36549721	54979	54979	17.31155532112261	17	951772.0	9	26	3.665322744841268	0.0	AIFM1	1.0	44979.0	+	Liftoff	False
11959at314147	BUSCO	chrX	36494976	36548812	53836	53836	17.35479976224088	17	934313.0	9	26	3.675841821166783	0.0						
ELF4	T4	chrX	36562762	36617839	55077	55077	12.585562031337945	13	693175.0	2	20	3.9047849279305527	0.0	ELF4	1.0	45077.0	+	Liftoff	False
13685at314147	BUSCO	chrX	36593853	36616286	22433	22433	13.396246600989613	14	300518.0	8	16	1.669858124595877	0.0						
BCORL1	T4	chrX	36613138	36687714	74576	74576	15.135123900450546	16	1128717.0	5	26	4.068822616051741	0.0	BCORL1	2.0	64576.0	-	Liftoff	False
1948at314147	BUSCO	chrX	36615087	36668750	53663	53663	16.883942381156476	17	906043.0	9	26	3.1896060709138605	0.0						
UTP14A	T4	chrX	36723593	36756690	33097	33097	20.060428437622747	20	663940.0	9	28	3.5202835658659426	0.0	UTP14A	2.0	23097.0	-	Liftoff	False
LOC101585852	T3	chrX	36770871	36781826	10955	10955	18.15773619351894	19	198918.0	9	24	3.5751747089743238	0.0	LOC101585852	1.0	955.0	-	Liftoff	False
ZDHHC9	T4	chrX	36867121	36913154	46033	46033	18.61918623596116	19	857097.0	8	27	4.199219469551909	0.0	ZDHHC9	1.0	36033.0	+	Liftoff	False
SASH3	T4	chrX	36909742	36934247	24505	24505	23.320057131197714	23	571458.0	16	28	2.2652038352929926	0.0	SASH3	1.0	14505.0	-	Liftoff	False
26804at314147	BUSCO	chrX	36913102	36934083	20981	20981	23.49335112721033	23	492914.0	16	28	2.3117903348532773	0.0						
XPNPEP2	T4	chrX	36934734	36973265	38531	38531	19.396849290181933	20	747380.0	10	25	2.9528523654782934	0.0	XPNPEP2	1.0	28531.0	-	Liftoff	False
9610at314147	BUSCO	chrX	36935030	36972958	37928	37928	19.35823138578359	20	734219.0	10	25	2.937807639207903	0.0						
APLN	T4	chrX	37057361	37076867	19506	19506	17.026709730339384	17	332123.0	10	24	2.735897859541048	0.0	APLN	1.0	9506.0	+	Liftoff	False
45313at314147	BUSCO	chrX	37063259	37073425	10166	10166	15.740605941373206	16	160019.0	10	19	1.6129205424673874	0.0						
OCRL	T4	chrX	37204601	37275793	71192	71192	19.607301382177774	20	1395883.0	10	26	2.5639980341149085	0.0	OCRL	1.0	61192.0	-	Liftoff	False
5356at314147	BUSCO	chrX	37206890	37276098	69208	69208	19.624797711247254	20	1358193.0	10	26	2.5730347967096328	0.0						
SMARCA1	T3	chrX	37281954	37387254	105300	105300	27.79207027540361	27	2926505.0	15	45	5.379568447619257	0.0	SMARCA1	1.0	95300.0	+	Liftoff	False
4428at314147	BUSCO	chrX	37282090	37386592	104502	104502	27.82561099309104	27	2907832.0	15	45	5.3833163988579	0.0						
LOC111817598	T4	chrX	38607106	38617208	10102	10102	21.14789150663235	21	213636.0	13	25	1.674959408730818	0.0	LOC111817598	1.0	102.0	+	Liftoff	False
