Chromosome	Start	End	Overlap	density	midpoint
chr2	106000001	107000000	909089	0.909089	106500000
chr2	106500001	107500000	1000000	1.0	107000000
chr2	107000001	108000000	1000000	1.0	107500000
chr2	107500001	108500000	1000000	1.0	108000000
chr2	108000001	109000000	543238	0.543238	108500000
chr2	108500001	109500000	52123	0.052123	109000000
chr2	109000001	110000000	17857	0.017857	109500000
chr2	109500001	110500000	16642	0.016642	110000000
chr2	110000001	111000000	15477	0.015477	110500000
chr2	110500001	111500000	16757	0.016757	111000000
chr2	111000001	112000000	18516	0.018516	111500000
chr2	111500001	112500000	17674	0.017674	112000000
chr2	112000001	113000000	17464	0.017464	112500000
chr2	112500001	113500000	21963	0.021963	113000000
chr2	113000001	114000000	20190	0.02019	113500000
chr2	113500001	114500000	14539	0.014539	114000000
chr2	114000001	115000000	15421	0.015421	114500000
chr2	114500001	115500000	15829	0.015829	115000000
chr2	115000001	116000000	19161	0.019161	115500000
chr2	115500001	116500000	18821	0.018821	116000000
chr2	116000001	117000000	14543	0.014543	116500000
chr2	116500001	117500000	16793	0.016793	117000000
chr2	117000001	118000000	18377	0.018377	117500000
chr2	117500001	118500000	17591	0.017591	118000000
chr2	118000001	119000000	16380	0.01638	118500000
chr2	118500001	119500000	20150	0.02015	119000000
chr2	119000001	120000000	23652	0.023652	119500000
chr2	119500001	120500000	21531	0.021531	120000000
chr2	120000001	121000000	22445	0.022445	120500000
chr2	120500001	121500000	23202	0.023202	121000000
chr2	121000001	122000000	19672	0.019672	121500000
chr2	121500001	122500000	18538	0.018538	122000000
chr2	122000001	123000000	20177	0.020177	122500000
chr2	122500001	123500000	18630	0.01863	123000000
chr2	123000001	124000000	17621	0.017621	123500000
chr2	123500001	124500000	21047	0.021047	124000000
chr2	124000001	125000000	20745	0.020745	124500000
chr2	124500001	125500000	18682	0.018682	125000000
chr2	125000001	126000000	17759	0.017759	125500000
chr2	125500001	126500000	19465	0.019465	126000000
chr2	126000001	127000000	21720	0.02172	126500000
chr2	126500001	127500000	21502	0.021502	127000000
chr2	127000001	128000000	19855	0.019855	127500000
chr2	127500001	128500000	19107	0.019107	128000000
chr2	128000001	129000000	18291	0.018291	128500000
chr2	128500001	129500000	17329	0.017329	129000000
chr2	129000001	130000000	17859	0.017859	129500000
chr2	129500001	130500000	19295	0.019295	130000000
chr2	130000001	131000000	22377	0.022377	130500000
chr2	130500001	131500000	19921	0.019921	131000000
chr2	131000001	132000000	20222	0.020222	131500000
chr2	131500001	132500000	23167	0.023167	132000000
chr2	132000001	133000000	19308	0.019308	132500000
chr2	132500001	133500000	18843	0.018843	133000000
chr2	133000001	134000000	22301	0.022301	133500000
chr2	133500001	134500000	19762	0.019762	134000000
chr2	134000001	135000000	21157	0.021157	134500000
chr2	134500001	135500000	23615	0.023615	135000000
chr2	135000001	136000000	22328	0.022328	135500000
chr2	135500001	136500000	24077	0.024077	136000000
chr2	136000001	137000000	22163	0.022163	136500000
chr2	136500001	137500000	21250	0.02125	137000000
chr2	137000001	138000000	22194	0.022194	137500000
chr2	137500001	138500000	21873	0.021873	138000000
chr2	138000001	139000000	22528	0.022528	138500000
chr2	138500001	139500000	21653	0.021653	139000000
chr2	139000001	140000000	21593	0.021593	139500000
chr2	139500001	140500000	23428	0.023428	140000000
chr2	140000001	141000000	23217	0.023217	140500000
chr2	140500001	141500000	22305	0.022305	141000000
chr2	141000001	142000000	23673	0.023673	141500000
chr2	141500001	142500000	22157	0.022157	142000000
chr2	142000001	143000000	23954	0.023954	142500000
chr2	142500001	143500000	25355	0.025355	143000000
chr2	143000001	144000000	23340	0.02334	143500000
chr2	143500001	144500000	23414	0.023414	144000000
chr2	144000001	145000000	24184	0.024184	144500000
chr2	144500001	145500000	24778	0.024778	145000000
chr2	145000001	146000000	23063	0.023063	145500000
chr2	145500001	146500000	22118	0.022118	146000000
chr2	146000001	147000000	20289	0.020289	146500000
chr2	146500001	147500000	18915	0.018915	147000000
chr2	147000001	148000000	23765	0.023765	147500000
chr2	147500001	148500000	23675	0.023675	148000000
chr2	148000001	149000000	16581	0.016581	148500000
chr2	148500001	149500000	21187	0.021187	149000000
chr2	149000001	150000000	27425	0.027425	149500000
chr2	149500001	150500000	23005	0.023005	150000000
chr2	150000001	151000000	21075	0.021075	150500000
chr2	150500001	151500000	23650	0.02365	151000000
chr2	151000001	152000000	24598	0.024598	151500000
chr2	151500001	152500000	28619	0.028619	152000000
chr2	152000001	153000000	28182	0.028182	152500000
chr2	152500001	153500000	22642	0.022642	153000000
chr2	153000001	154000000	26045	0.026045	153500000
chr2	153500001	154500000	31589	0.031589	154000000
chr2	154000001	155000000	31679	0.031679	154500000
chr2	154500001	155500000	40113	0.040113	155000000
chr2	155000001	156000000	44702	0.044702	155500000
chr2	155500001	156500000	44295	0.044295	156000000
chr2	156000001	157000000	61165	0.061165	156500000
chr2	156500001	157500000	60282	0.060282	157000000
chr2	157000001	158000000	30729	0.030729	157500000
chr3	1	1000000	628437	0.628437	500000
chr3	500001	1500000	146042	0.146042	1000000
chr3	1000001	2000000	34405	0.034405	1500000
chr3	1500001	2500000	30440	0.03044	2000000
chr3	2000001	3000000	25464	0.025464	2500000
chr3	2500001	3500000	31098	0.031098	3000000
chr3	3000001	4000000	38418	0.038418	3500000
chr3	3500001	4500000	35088	0.035088	4000000
chr3	4000001	5000000	30938	0.030938	4500000
chr3	4500001	5500000	29797	0.029797	5000000
chr3	5000001	6000000	31157	0.031157	5500000
chr3	5500001	6500000	38646	0.038646	6000000
chr3	6000001	7000000	45601	0.045601	6500000
chr3	6500001	7500000	42246	0.042246	7000000
chr3	7000001	8000000	45098	0.045098	7500000
chr3	7500001	8500000	61280	0.06128	8000000
chr3	8000001	9000000	48061	0.048061	8500000
chr3	8500001	9500000	222410	0.22241	9000000
chr3	9000001	10000000	709368	0.709368	9500000
chr3	9500001	10500000	999900	0.9999	10000000
chr3	10000001	11000000	1000000	1.0	10500000
chr3	10500001	11500000	1000000	1.0	11000000
chr3	11000001	12000000	1000000	1.0	11500000
chr3	11500001	12500000	998722	0.998722	12000000
chr3	12000001	13000000	983668	0.983668	12500000
chr3	12500001	13500000	966730	0.96673	13000000
chr3	13000001	14000000	706541	0.706541	13500000
chr3	13500001	14500000	252939	0.252939	14000000
chr3	14000001	15000000	36417	0.036417	14500000
chr3	14500001	15500000	18130	0.01813	15000000
chr3	15000001	16000000	19706	0.019706	15500000
chr3	15500001	16500000	20296	0.020296	16000000
chr3	16000001	17000000	21981	0.021981	16500000
chr3	16500001	17500000	23000	0.023	17000000
chr3	17000001	18000000	20786	0.020786	17500000
chr3	17500001	18500000	19796	0.019796	18000000
chr3	18000001	19000000	25608	0.025608	18500000
chr3	18500001	19500000	28850	0.02885	19000000
chr3	19000001	20000000	23433	0.023433	19500000
chr3	19500001	20500000	20909	0.020909	20000000
chr3	20000001	21000000	24916	0.024916	20500000
chr3	20500001	21500000	23175	0.023175	21000000
chr3	21000001	22000000	20140	0.02014	21500000
chr3	21500001	22500000	29100	0.0291	22000000
chr3	22000001	23000000	30560	0.03056	22500000
chr3	22500001	23500000	21541	0.021541	23000000
chr3	23000001	24000000	20136	0.020136	23500000
chr3	23500001	24500000	21829	0.021829	24000000
chr3	24000001	25000000	23664	0.023664	24500000
chr3	24500001	25500000	20912	0.020912	25000000
chr3	25000001	26000000	20744	0.020744	25500000
chr3	25500001	26500000	23198	0.023198	26000000
chr3	26000001	27000000	19635	0.019635	26500000
chr3	26500001	27500000	17302	0.017302	27000000
chr3	27000001	28000000	19361	0.019361	27500000
chr3	27500001	28500000	19297	0.019297	28000000
chr3	28000001	29000000	16894	0.016894	28500000
chr3	28500001	29500000	19922	0.019922	29000000
chr3	29000001	30000000	23763	0.023763	29500000
chr3	29500001	30500000	22608	0.022608	30000000
chr3	30000001	31000000	20251	0.020251	30500000
chr3	30500001	31500000	21111	0.021111	31000000
chr3	31000001	32000000	20654	0.020654	31500000
chr3	31500001	32500000	19310	0.01931	32000000
chr3	32000001	33000000	21804	0.021804	32500000
chr3	32500001	33500000	21521	0.021521	33000000
chr3	33000001	34000000	18979	0.018979	33500000
chr3	33500001	34500000	18808	0.018808	34000000
chr3	34000001	35000000	18821	0.018821	34500000
chr3	34500001	35500000	18849	0.018849	35000000
chr3	35000001	36000000	23887	0.023887	35500000
chr3	35500001	36500000	26414	0.026414	36000000
chr3	36000001	37000000	20048	0.020048	36500000
chr3	36500001	37500000	18915	0.018915	37000000
chr3	37000001	38000000	20934	0.020934	37500000
chr3	37500001	38500000	16547	0.016547	38000000
chr3	38000001	39000000	15264	0.015264	38500000
chr3	38500001	39500000	19143	0.019143	39000000
chr3	39000001	40000000	21461	0.021461	39500000
chr3	39500001	40500000	19848	0.019848	40000000
chr3	40000001	41000000	19296	0.019296	40500000
chr3	40500001	41500000	28413	0.028413	41000000
chr3	41000001	42000000	28400	0.0284	41500000
chr3	41500001	42500000	24813	0.024813	42000000
chr3	42000001	43000000	23824	0.023824	42500000
chr3	42500001	43500000	21888	0.021888	43000000
chr3	43000001	44000000	27295	0.027295	43500000
chr3	43500001	44500000	23376	0.023376	44000000
chr3	44000001	45000000	18426	0.018426	44500000
chr3	44500001	45500000	19231	0.019231	45000000
chr3	45000001	46000000	17138	0.017138	45500000
chr3	45500001	46500000	20878	0.020878	46000000
chr3	46000001	47000000	20277	0.020277	46500000
chr3	46500001	47500000	15193	0.015193	47000000
chr3	47000001	48000000	15701	0.015701	47500000
chr3	47500001	48500000	15372	0.015372	48000000
chr3	48000001	49000000	16220	0.01622	48500000
chr3	48500001	49500000	17997	0.017997	49000000
chr3	49000001	50000000	17605	0.017605	49500000
chr3	49500001	50500000	15916	0.015916	50000000
chr3	50000001	51000000	19386	0.019386	50500000
chr3	50500001	51500000	22024	0.022024	51000000
chr3	51000001	52000000	23043	0.023043	51500000
chr3	51500001	52500000	23593	0.023593	52000000
chr3	52000001	53000000	21027	0.021027	52500000
chr3	52500001	53500000	20106	0.020106	53000000
chr3	53000001	54000000	20898	0.020898	53500000
chr3	53500001	54500000	20683	0.020683	54000000
chr3	54000001	55000000	20242	0.020242	54500000
chr3	54500001	55500000	23827	0.023827	55000000
chr3	55000001	56000000	23947	0.023947	55500000
chr3	55500001	56500000	22128	0.022128	56000000
chr3	56000001	57000000	19756	0.019756	56500000
chr3	56500001	57500000	21282	0.021282	57000000
chr3	57000001	58000000	21775	0.021775	57500000
chr3	57500001	58500000	19558	0.019558	58000000
chr3	58000001	59000000	21445	0.021445	58500000
chr3	58500001	59500000	20799	0.020799	59000000
chr3	59000001	60000000	21660	0.02166	59500000
chr3	59500001	60500000	25278	0.025278	60000000
chr3	60000001	61000000	24716	0.024716	60500000
chr3	60500001	61500000	19761	0.019761	61000000
chr3	61000001	62000000	18631	0.018631	61500000
chr3	61500001	62500000	20983	0.020983	62000000
chr3	62000001	63000000	19106	0.019106	62500000
chr3	62500001	63500000	15449	0.015449	63000000
chr3	63000001	64000000	16376	0.016376	63500000
chr3	63500001	64500000	22642	0.022642	64000000
chr3	64000001	65000000	23963	0.023963	64500000
chr3	64500001	65500000	21597	0.021597	65000000
chr3	65000001	66000000	28718	0.028718	65500000
chr3	65500001	66500000	24568	0.024568	66000000
chr3	66000001	67000000	18240	0.01824	66500000
chr3	66500001	67500000	18710	0.01871	67000000
chr3	67000001	68000000	17332	0.017332	67500000
chr3	67500001	68500000	18612	0.018612	68000000
chr3	68000001	69000000	19875	0.019875	68500000
chr3	68500001	69500000	20844	0.020844	69000000
chr3	69000001	70000000	20153	0.020153	69500000
chr3	69500001	70500000	19117	0.019117	70000000
chr3	70000001	71000000	20008	0.020008	70500000
chr3	70500001	71500000	21731	0.021731	71000000
chr3	71000001	72000000	21485	0.021485	71500000
chr3	71500001	72500000	24264	0.024264	72000000
chr3	72000001	73000000	22423	0.022423	72500000
chr3	72500001	73500000	16714	0.016714	73000000
chr3	73000001	74000000	18304	0.018304	73500000
chr3	73500001	74500000	32774	0.032774	74000000
chr3	74000001	75000000	41896	0.041896	74500000
chr3	74500001	75500000	30376	0.030376	75000000
chr3	75000001	76000000	29988	0.029988	75500000
chr3	75500001	76500000	36787	0.036787	76000000
chr3	76000001	77000000	28998	0.028998	76500000
chr3	76500001	77500000	27577	0.027577	77000000
chr3	77000001	78000000	24343	0.024343	77500000
chr3	77500001	78500000	21740	0.02174	78000000
chr3	78000001	79000000	29466	0.029466	78500000
chr3	78500001	79500000	39643	0.039643	79000000
chr3	79000001	80000000	46659	0.046659	79500000
chr3	79500001	80500000	47672	0.047672	80000000
chr3	80000001	81000000	40821	0.040821	80500000
chr3	80500001	81500000	29011	0.029011	81000000
chr3	81000001	82000000	26120	0.02612	81500000
chr3	81500001	82500000	28882	0.028882	82000000
chr3	82000001	83000000	35097	0.035097	82500000
chr3	82500001	83500000	28838	0.028838	83000000
chr3	83000001	84000000	17437	0.017437	83500000
chr3	83500001	84500000	24417	0.024417	84000000
chr3	84000001	85000000	27054	0.027054	84500000
chr3	84500001	85500000	22471	0.022471	85000000
chr3	85000001	86000000	40732	0.040732	85500000
chr3	85500001	86500000	44620	0.04462	86000000
chr3	86000001	87000000	31944	0.031944	86500000
chr3	86500001	87500000	32038	0.032038	87000000
chr3	87000001	88000000	30530	0.03053	87500000
chr3	87500001	88500000	31170	0.03117	88000000
chr3	88000001	89000000	32364	0.032364	88500000
chr3	88500001	89500000	31994	0.031994	89000000
chr3	89000001	90000000	30204	0.030204	89500000
chr3	89500001	90500000	28417	0.028417	90000000
chr3	90000001	91000000	27134	0.027134	90500000
chr3	90500001	91500000	28177	0.028177	91000000
chr3	91000001	92000000	27747	0.027747	91500000
chr3	91500001	92500000	24505	0.024505	92000000
chr3	92000001	93000000	23250	0.02325	92500000
chr3	92500001	93500000	22908	0.022908	93000000
chr3	93000001	94000000	22501	0.022501	93500000
chr3	93500001	94500000	26239	0.026239	94000000
chr3	94000001	95000000	30036	0.030036	94500000
chr3	94500001	95500000	26623	0.026623	95000000
chr3	95000001	96000000	24269	0.024269	95500000
chr3	95500001	96500000	21650	0.02165	96000000
chr3	96000001	97000000	23070	0.02307	96500000
chr3	96500001	97500000	30327	0.030327	97000000
chr3	97000001	98000000	27324	0.027324	97500000
chr3	97500001	98500000	21641	0.021641	98000000
chr3	98000001	99000000	24584	0.024584	98500000
chr3	98500001	99500000	24620	0.02462	99000000
chr3	99000001	100000000	22460	0.02246	99500000
chr3	99500001	100500000	120404	0.120404	100000000
chr3	100000001	101000000	121741	0.121741	100500000
chr3	100500001	101500000	23817	0.023817	101000000
chr3	101000001	102000000	39094	0.039094	101500000
chr3	101500001	102500000	43702	0.043702	102000000
chr3	102000001	103000000	28083	0.028083	102500000
chr3	102500001	103500000	27340	0.02734	103000000
chr3	103000001	104000000	25057	0.025057	103500000
chr3	103500001	104500000	24980	0.02498	104000000
chr3	104000001	105000000	31548	0.031548	104500000
chr3	104500001	105500000	25875	0.025875	105000000
chr3	105000001	106000000	17544	0.017544	105500000
chr3	105500001	106500000	22678	0.022678	106000000
chr3	106000001	107000000	28382	0.028382	106500000
chr3	106500001	107500000	27566	0.027566	107000000
chr3	107000001	108000000	31723	0.031723	107500000
chr3	107500001	108500000	30819	0.030819	108000000
chr3	108000001	109000000	24993	0.024993	108500000
chr3	108500001	109500000	25285	0.025285	109000000
chr3	109000001	110000000	26766	0.026766	109500000
chr3	109500001	110500000	27420	0.02742	110000000
chr3	110000001	111000000	25112	0.025112	110500000
chr3	110500001	111500000	21043	0.021043	111000000
chr3	111000001	112000000	17683	0.017683	111500000
chr3	111500001	112500000	18926	0.018926	112000000
chr3	112000001	113000000	21748	0.021748	112500000
chr3	112500001	113500000	23938	0.023938	113000000
chr3	113000001	114000000	21374	0.021374	113500000
chr3	113500001	114500000	18997	0.018997	114000000
chr3	114000001	115000000	18366	0.018366	114500000
chr3	114500001	115500000	20035	0.020035	115000000
chr3	115000001	116000000	21821	0.021821	115500000
chr3	115500001	116500000	25519	0.025519	116000000
chr3	116000001	117000000	31970	0.03197	116500000
chr3	116500001	117500000	30553	0.030553	117000000
chr3	117000001	118000000	25762	0.025762	117500000
chr3	117500001	118500000	22643	0.022643	118000000
chr3	118000001	119000000	29370	0.02937	118500000
chr3	118500001	119500000	34713	0.034713	119000000
chr3	119000001	120000000	27335	0.027335	119500000
chr3	119500001	120500000	22258	0.022258	120000000
chr3	120000001	121000000	24397	0.024397	120500000
chr3	120500001	121500000	25368	0.025368	121000000
chr3	121000001	122000000	25960	0.02596	121500000
chr3	121500001	122500000	22920	0.02292	122000000
chr3	122000001	123000000	21339	0.021339	122500000
chr3	122500001	123500000	22416	0.022416	123000000
chr3	123000001	124000000	23890	0.02389	123500000
chr3	123500001	124500000	25496	0.025496	124000000
chr3	124000001	125000000	24596	0.024596	124500000
chr3	124500001	125500000	31526	0.031526	125000000
chr3	125000001	126000000	38106	0.038106	125500000
chr3	125500001	126500000	32330	0.03233	126000000
chr3	126000001	127000000	25627	0.025627	126500000
chr3	126500001	127500000	25163	0.025163	127000000
chr3	127000001	128000000	28640	0.02864	127500000
chr3	127500001	128500000	24523	0.024523	128000000
chr3	128000001	129000000	20607	0.020607	128500000
chr3	128500001	129500000	22769	0.022769	129000000
