Chromosome	Start	End	Overlap	density	midpoint
chr2	106000001	107000000	992448	0.992448	106500000
chr2	106500001	107500000	999997	0.999997	107000000
chr2	107000001	108000000	999997	0.999997	107500000
chr2	107500001	108500000	1000000	1.0	108000000
chr2	108000001	109000000	999889	0.999889	108500000
chr2	108500001	109500000	999879	0.999879	109000000
chr2	109000001	110000000	997305	0.997305	109500000
chr2	109500001	110500000	997315	0.997315	110000000
chr2	110000001	111000000	1000000	1.0	110500000
chr2	110500001	111500000	1000000	1.0	111000000
chr2	111000001	112000000	982797	0.982797	111500000
chr2	111500001	112500000	967971	0.967971	112000000
chr2	112000001	113000000	941466	0.941466	112500000
chr2	112500001	113500000	931804	0.931804	113000000
chr2	113000001	114000000	960962	0.960962	113500000
chr2	113500001	114500000	939486	0.939486	114000000
chr2	114000001	115000000	937987	0.937987	114500000
chr2	114500001	115500000	962366	0.962366	115000000
chr2	115000001	116000000	952971	0.952971	115500000
chr2	115500001	116500000	961922	0.961922	116000000
chr2	116000001	117000000	943660	0.94366	116500000
chr2	116500001	117500000	931533	0.931533	117000000
chr2	117000001	118000000	950168	0.950168	117500000
chr2	117500001	118500000	928699	0.928699	118000000
chr2	118000001	119000000	911880	0.91188	118500000
chr2	118500001	119500000	934476	0.934476	119000000
chr2	119000001	120000000	954326	0.954326	119500000
chr2	119500001	120500000	857030	0.85703	120000000
chr2	120000001	121000000	731698	0.731698	120500000
chr2	120500001	121500000	658403	0.658403	121000000
chr2	121000001	122000000	583733	0.583733	121500000
chr2	121500001	122500000	557603	0.557603	122000000
chr2	122000001	123000000	567450	0.56745	122500000
chr2	122500001	123500000	503493	0.503493	123000000
chr2	123000001	124000000	514977	0.514977	123500000
chr2	123500001	124500000	518371	0.518371	124000000
chr2	124000001	125000000	414959	0.414959	124500000
chr2	124500001	125500000	441963	0.441963	125000000
chr2	125000001	126000000	458783	0.458783	125500000
chr2	125500001	126500000	389320	0.38932	126000000
chr2	126000001	127000000	334597	0.334597	126500000
chr2	126500001	127500000	353985	0.353985	127000000
chr2	127000001	128000000	408213	0.408213	127500000
chr2	127500001	128500000	344400	0.3444	128000000
chr2	128000001	129000000	331890	0.33189	128500000
chr2	128500001	129500000	375217	0.375217	129000000
chr2	129000001	130000000	369110	0.36911	129500000
chr2	129500001	130500000	365110	0.36511	130000000
chr2	130000001	131000000	385908	0.385908	130500000
chr2	130500001	131500000	467987	0.467987	131000000
chr2	131000001	132000000	425622	0.425622	131500000
chr2	131500001	132500000	375023	0.375023	132000000
chr2	132000001	133000000	421988	0.421988	132500000
chr2	132500001	133500000	453736	0.453736	133000000
chr2	133000001	134000000	448301	0.448301	133500000
chr2	133500001	134500000	435315	0.435315	134000000
chr2	134000001	135000000	423874	0.423874	134500000
chr2	134500001	135500000	388585	0.388585	135000000
chr2	135000001	136000000	376479	0.376479	135500000
chr2	135500001	136500000	410365	0.410365	136000000
chr2	136000001	137000000	457390	0.45739	136500000
chr2	136500001	137500000	446030	0.44603	137000000
chr2	137000001	138000000	413375	0.413375	137500000
chr2	137500001	138500000	407197	0.407197	138000000
chr2	138000001	139000000	374983	0.374983	138500000
chr2	138500001	139500000	332842	0.332842	139000000
chr2	139000001	140000000	377466	0.377466	139500000
chr2	139500001	140500000	456070	0.45607	140000000
chr2	140000001	141000000	414828	0.414828	140500000
chr2	140500001	141500000	360725	0.360725	141000000
chr2	141000001	142000000	375235	0.375235	141500000
chr2	141500001	142500000	367566	0.367566	142000000
chr2	142000001	143000000	400931	0.400931	142500000
chr2	142500001	143500000	430317	0.430317	143000000
chr2	143000001	144000000	406165	0.406165	143500000
chr2	143500001	144500000	404318	0.404318	144000000
chr2	144000001	145000000	454680	0.45468	144500000
chr2	144500001	145500000	404397	0.404397	145000000
chr2	145000001	146000000	342665	0.342665	145500000
chr2	145500001	146500000	342332	0.342332	146000000
chr2	146000001	147000000	315281	0.315281	146500000
chr2	146500001	147500000	369046	0.369046	147000000
chr2	147000001	148000000	432754	0.432754	147500000
chr2	147500001	148500000	355248	0.355248	148000000
chr2	148000001	149000000	373399	0.373399	148500000
chr2	148500001	149500000	515389	0.515389	149000000
chr2	149000001	150000000	465023	0.465023	149500000
chr2	149500001	150500000	358643	0.358643	150000000
chr2	150000001	151000000	356283	0.356283	150500000
chr2	150500001	151500000	333138	0.333138	151000000
chr2	151000001	152000000	308357	0.308357	151500000
chr2	151500001	152500000	322374	0.322374	152000000
chr2	152000001	153000000	327905	0.327905	152500000
chr2	152500001	153500000	347363	0.347363	153000000
chr2	153000001	154000000	303370	0.30337	153500000
chr2	153500001	154500000	253037	0.253037	154000000
chr2	154000001	155000000	282826	0.282826	154500000
chr2	154500001	155500000	247582	0.247582	155000000
chr2	155000001	156000000	173112	0.173112	155500000
chr2	155500001	156500000	188928	0.188928	156000000
chr2	156000001	157000000	260056	0.260056	156500000
chr2	156500001	157500000	441184	0.441184	157000000
chr2	157000001	158000000	788006	0.788006	157500000
chr3	1	1000000	810395	0.810395	500000
chr3	500001	1500000	570637	0.570637	1000000
chr3	1000001	2000000	501128	0.501128	1500000
chr3	1500001	2500000	470274	0.470274	2000000
chr3	2000001	3000000	373541	0.373541	2500000
chr3	2500001	3500000	313748	0.313748	3000000
chr3	3000001	4000000	414185	0.414185	3500000
chr3	3500001	4500000	468394	0.468394	4000000
chr3	4000001	5000000	386616	0.386616	4500000
chr3	4500001	5500000	413386	0.413386	5000000
chr3	5000001	6000000	462279	0.462279	5500000
chr3	5500001	6500000	383254	0.383254	6000000
chr3	6000001	7000000	357807	0.357807	6500000
chr3	6500001	7500000	361870	0.36187	7000000
chr3	7000001	8000000	335759	0.335759	7500000
chr3	7500001	8500000	341167	0.341167	8000000
chr3	8000001	9000000	407362	0.407362	8500000
chr3	8500001	9500000	563771	0.563771	9000000
chr3	9000001	10000000	837329	0.837329	9500000
chr3	9500001	10500000	999800	0.9998	10000000
chr3	10000001	11000000	999900	0.9999	10500000
chr3	10500001	11500000	1000000	1.0	11000000
chr3	11000001	12000000	1000000	1.0	11500000
chr3	11500001	12500000	1000000	1.0	12000000
chr3	12000001	13000000	999950	0.99995	12500000
chr3	12500001	13500000	999877	0.999877	13000000
chr3	13000001	14000000	956825	0.956825	13500000
chr3	13500001	14500000	914673	0.914673	14000000
chr3	14000001	15000000	941641	0.941641	14500000
chr3	14500001	15500000	956905	0.956905	15000000
chr3	15000001	16000000	954947	0.954947	15500000
chr3	15500001	16500000	964041	0.964041	16000000
chr3	16000001	17000000	956946	0.956946	16500000
chr3	16500001	17500000	952273	0.952273	17000000
chr3	17000001	18000000	955527	0.955527	17500000
chr3	17500001	18500000	959447	0.959447	18000000
chr3	18000001	19000000	965512	0.965512	18500000
chr3	18500001	19500000	893723	0.893723	19000000
chr3	19000001	20000000	615472	0.615472	19500000
chr3	19500001	20500000	458519	0.458519	20000000
chr3	20000001	21000000	467367	0.467367	20500000
chr3	20500001	21500000	443931	0.443931	21000000
chr3	21000001	22000000	523943	0.523943	21500000
chr3	21500001	22500000	516489	0.516489	22000000
chr3	22000001	23000000	384578	0.384578	22500000
chr3	22500001	23500000	378963	0.378963	23000000
chr3	23000001	24000000	452304	0.452304	23500000
chr3	23500001	24500000	492917	0.492917	24000000
chr3	24000001	25000000	527661	0.527661	24500000
chr3	24500001	25500000	447049	0.447049	25000000
chr3	25000001	26000000	420344	0.420344	25500000
chr3	25500001	26500000	465343	0.465343	26000000
chr3	26000001	27000000	423718	0.423718	26500000
chr3	26500001	27500000	445220	0.44522	27000000
chr3	27000001	28000000	504198	0.504198	27500000
chr3	27500001	28500000	488125	0.488125	28000000
chr3	28000001	29000000	430936	0.430936	28500000
chr3	28500001	29500000	490272	0.490272	29000000
chr3	29000001	30000000	610349	0.610349	29500000
chr3	29500001	30500000	543922	0.543922	30000000
chr3	30000001	31000000	347273	0.347273	30500000
chr3	30500001	31500000	288401	0.288401	31000000
chr3	31000001	32000000	283759	0.283759	31500000
chr3	31500001	32500000	314925	0.314925	32000000
chr3	32000001	33000000	399135	0.399135	32500000
chr3	32500001	33500000	378990	0.37899	33000000
chr3	33000001	34000000	335451	0.335451	33500000
chr3	33500001	34500000	369856	0.369856	34000000
chr3	34000001	35000000	392269	0.392269	34500000
chr3	34500001	35500000	475926	0.475926	35000000
chr3	35000001	36000000	553124	0.553124	35500000
chr3	35500001	36500000	512981	0.512981	36000000
chr3	36000001	37000000	478060	0.47806	36500000
chr3	36500001	37500000	432242	0.432242	37000000
chr3	37000001	38000000	385297	0.385297	37500000
chr3	37500001	38500000	332751	0.332751	38000000
chr3	38000001	39000000	336184	0.336184	38500000
chr3	38500001	39500000	420582	0.420582	39000000
chr3	39000001	40000000	382522	0.382522	39500000
chr3	39500001	40500000	365964	0.365964	40000000
chr3	40000001	41000000	465009	0.465009	40500000
chr3	40500001	41500000	461975	0.461975	41000000
chr3	41000001	42000000	384939	0.384939	41500000
chr3	41500001	42500000	401909	0.401909	42000000
chr3	42000001	43000000	436991	0.436991	42500000
chr3	42500001	43500000	448630	0.44863	43000000
chr3	43000001	44000000	540159	0.540159	43500000
chr3	43500001	44500000	518099	0.518099	44000000
chr3	44000001	45000000	441628	0.441628	44500000
chr3	44500001	45500000	423391	0.423391	45000000
chr3	45000001	46000000	418957	0.418957	45500000
chr3	45500001	46500000	519572	0.519572	46000000
chr3	46000001	47000000	540085	0.540085	46500000
chr3	46500001	47500000	411310	0.41131	47000000
chr3	47000001	48000000	378438	0.378438	47500000
chr3	47500001	48500000	444407	0.444407	48000000
chr3	48000001	49000000	506631	0.506631	48500000
chr3	48500001	49500000	415470	0.41547	49000000
chr3	49000001	50000000	253389	0.253389	49500000
chr3	49500001	50500000	300468	0.300468	50000000
chr3	50000001	51000000	444490	0.44449	50500000
chr3	50500001	51500000	450178	0.450178	51000000
chr3	51000001	52000000	430466	0.430466	51500000
chr3	51500001	52500000	460104	0.460104	52000000
chr3	52000001	53000000	421020	0.42102	52500000
chr3	52500001	53500000	386719	0.386719	53000000
chr3	53000001	54000000	353290	0.35329	53500000
chr3	53500001	54500000	309272	0.309272	54000000
chr3	54000001	55000000	363868	0.363868	54500000
chr3	54500001	55500000	478719	0.478719	55000000
chr3	55000001	56000000	530630	0.53063	55500000
chr3	55500001	56500000	467114	0.467114	56000000
chr3	56000001	57000000	426213	0.426213	56500000
chr3	56500001	57500000	453480	0.45348	57000000
chr3	57000001	58000000	460701	0.460701	57500000
chr3	57500001	58500000	511276	0.511276	58000000
chr3	58000001	59000000	481924	0.481924	58500000
chr3	58500001	59500000	395077	0.395077	59000000
chr3	59000001	60000000	412701	0.412701	59500000
chr3	59500001	60500000	438132	0.438132	60000000
chr3	60000001	61000000	397294	0.397294	60500000
chr3	60500001	61500000	362663	0.362663	61000000
chr3	61000001	62000000	357687	0.357687	61500000
chr3	61500001	62500000	371484	0.371484	62000000
chr3	62000001	63000000	329609	0.329609	62500000
chr3	62500001	63500000	306057	0.306057	63000000
chr3	63000001	64000000	345784	0.345784	63500000
chr3	63500001	64500000	348607	0.348607	64000000
chr3	64000001	65000000	336155	0.336155	64500000
chr3	64500001	65500000	336354	0.336354	65000000
chr3	65000001	66000000	388617	0.388617	65500000
chr3	65500001	66500000	358969	0.358969	66000000
chr3	66000001	67000000	331885	0.331885	66500000
chr3	66500001	67500000	356639	0.356639	67000000
chr3	67000001	68000000	326287	0.326287	67500000
chr3	67500001	68500000	244149	0.244149	68000000
chr3	68000001	69000000	289449	0.289449	68500000
chr3	68500001	69500000	385190	0.38519	69000000
chr3	69000001	70000000	376313	0.376313	69500000
chr3	69500001	70500000	379105	0.379105	70000000
chr3	70000001	71000000	401410	0.40141	70500000
chr3	70500001	71500000	441076	0.441076	71000000
chr3	71000001	72000000	458741	0.458741	71500000
chr3	71500001	72500000	384425	0.384425	72000000
chr3	72000001	73000000	323451	0.323451	72500000
chr3	72500001	73500000	318914	0.318914	73000000
chr3	73000001	74000000	307428	0.307428	73500000
chr3	73500001	74500000	316850	0.31685	74000000
chr3	74000001	75000000	334808	0.334808	74500000
chr3	74500001	75500000	304837	0.304837	75000000
chr3	75000001	76000000	275334	0.275334	75500000
chr3	75500001	76500000	368671	0.368671	76000000
chr3	76000001	77000000	505624	0.505624	76500000
chr3	76500001	77500000	584302	0.584302	77000000
chr3	77000001	78000000	598299	0.598299	77500000
chr3	77500001	78500000	559960	0.55996	78000000
chr3	78000001	79000000	491332	0.491332	78500000
chr3	78500001	79500000	472533	0.472533	79000000
chr3	79000001	80000000	448786	0.448786	79500000
chr3	79500001	80500000	413420	0.41342	80000000
chr3	80000001	81000000	491370	0.49137	80500000
chr3	80500001	81500000	565357	0.565357	81000000
chr3	81000001	82000000	553934	0.553934	81500000
chr3	81500001	82500000	533790	0.53379	82000000
chr3	82000001	83000000	456138	0.456138	82500000
chr3	82500001	83500000	428619	0.428619	83000000
chr3	83000001	84000000	459732	0.459732	83500000
chr3	83500001	84500000	496615	0.496615	84000000
chr3	84000001	85000000	465340	0.46534	84500000
chr3	84500001	85500000	390527	0.390527	85000000
chr3	85000001	86000000	449409	0.449409	85500000
chr3	85500001	86500000	549616	0.549616	86000000
chr3	86000001	87000000	598066	0.598066	86500000
chr3	86500001	87500000	548183	0.548183	87000000
chr3	87000001	88000000	495333	0.495333	87500000
chr3	87500001	88500000	444303	0.444303	88000000
chr3	88000001	89000000	419631	0.419631	88500000
chr3	88500001	89500000	441817	0.441817	89000000
chr3	89000001	90000000	443589	0.443589	89500000
chr3	89500001	90500000	433567	0.433567	90000000
chr3	90000001	91000000	447188	0.447188	90500000
chr3	90500001	91500000	456136	0.456136	91000000
chr3	91000001	92000000	464020	0.46402	91500000
chr3	91500001	92500000	388515	0.388515	92000000
chr3	92000001	93000000	327139	0.327139	92500000
chr3	92500001	93500000	393871	0.393871	93000000
chr3	93000001	94000000	395895	0.395895	93500000
chr3	93500001	94500000	446892	0.446892	94000000
chr3	94000001	95000000	479048	0.479048	94500000
chr3	94500001	95500000	413080	0.41308	95000000
chr3	95000001	96000000	385150	0.38515	95500000
chr3	95500001	96500000	363681	0.363681	96000000
chr3	96000001	97000000	383935	0.383935	96500000
chr3	96500001	97500000	430031	0.430031	97000000
chr3	97000001	98000000	418865	0.418865	97500000
chr3	97500001	98500000	463435	0.463435	98000000
chr3	98000001	99000000	480665	0.480665	98500000
chr3	98500001	99500000	424764	0.424764	99000000
chr3	99000001	100000000	432417	0.432417	99500000
chr3	99500001	100500000	398783	0.398783	100000000
chr3	100000001	101000000	400051	0.400051	100500000
chr3	100500001	101500000	453385	0.453385	101000000
chr3	101000001	102000000	549955	0.549955	101500000
chr3	101500001	102500000	667759	0.667759	102000000
chr3	102000001	103000000	779508	0.779508	102500000
chr3	102500001	103500000	760849	0.760849	103000000
chr3	103000001	104000000	489123	0.489123	103500000
chr3	103500001	104500000	464222	0.464222	104000000
chr3	104000001	105000000	694169	0.694169	104500000
chr3	104500001	105500000	570883	0.570883	105000000
chr3	105000001	106000000	318266	0.318266	105500000
chr3	105500001	106500000	425651	0.425651	106000000
chr3	106000001	107000000	698721	0.698721	106500000
chr3	106500001	107500000	786634	0.786634	107000000
chr3	107000001	108000000	784638	0.784638	107500000
chr3	107500001	108500000	690579	0.690579	108000000
chr3	108000001	109000000	539911	0.539911	108500000
chr3	108500001	109500000	465648	0.465648	109000000
chr3	109000001	110000000	433709	0.433709	109500000
chr3	109500001	110500000	514027	0.514027	110000000
chr3	110000001	111000000	580364	0.580364	110500000
chr3	110500001	111500000	580038	0.580038	111000000
chr3	111000001	112000000	591446	0.591446	111500000
chr3	111500001	112500000	578658	0.578658	112000000
chr3	112000001	113000000	595025	0.595025	112500000
chr3	112500001	113500000	681797	0.681797	113000000
chr3	113000001	114000000	695867	0.695867	113500000
chr3	113500001	114500000	649598	0.649598	114000000
chr3	114000001	115000000	668095	0.668095	114500000
chr3	114500001	115500000	683108	0.683108	115000000
chr3	115000001	116000000	628744	0.628744	115500000
chr3	115500001	116500000	662616	0.662616	116000000
chr3	116000001	117000000	747301	0.747301	116500000
chr3	116500001	117500000	649501	0.649501	117000000
chr3	117000001	118000000	479734	0.479734	117500000
chr3	117500001	118500000	420248	0.420248	118000000
chr3	118000001	119000000	454322	0.454322	118500000
chr3	118500001	119500000	541745	0.541745	119000000
chr3	119000001	120000000	486392	0.486392	119500000
chr3	119500001	120500000	350253	0.350253	120000000
